Time,month,year,Agrabad,Baira,Darus Salam,East Chandana,Farmgate,Khanpur,Khulshi,Red Crescent Office,Sopura,Uttar Bagura Road
26-04-2020,4,2020,,,0.953222222,,0.923233333,0.757333333,,0.339132184,,
27-04-2020,4,2020,0.249723684,,0.592433333,0.415583333,0.624666667,0.5006875,0.291333333,0.136227273,0.313,
28-04-2020,4,2020,,,,,,,,,,
29-04-2020,4,2020,,,0.716666667,0.648534483,0.703666667,0.55344,,0.5505,,
30-04-2020,4,2020,,,0.77675,0.759055556,0.759857143,,,,,
01-05-2020,5,2020,,,,,,,,,,
02-05-2020,5,2020,0.696,,0.5252,0.818,0.574652174,0.696,0.696,0.696,,0.696
03-05-2020,5,2020,,,,,,,,,,
04-05-2020,5,2020,,,,,,,,,0.720692308,
05-05-2020,5,2020,0.6815,0.8844,0.756176471,0.811314286,0.648354839,0.6815,0.6815,0.6815,,0.6815
06-05-2020,5,2020,0.339,,,,0.352384615,0.339,0.339,0.339,,0.339
07-05-2020,5,2020,,,,,0.671714286,,,,,
08-05-2020,5,2020,,0.505395349,0.304514286,0.363585714,0.330333333,,,,0.490559322,
09-05-2020,5,2020,,,,0.0345,0.087295455,,,,0.429254237,
10-05-2020,5,2020,0.512,0.591430233,0.419272727,0.752022727,0.300477273,0.512,0.512,0.512,0.575186441,0.512
11-05-2020,5,2020,,,0.643357143,0.843527778,0.62595,,,,,
12-05-2020,5,2020,0.588,0.570653846,0.493285714,0.39455814,0.5815625,0.588,0.588,0.588,0.610368421,0.588
13-05-2020,5,2020,0.6285,,0.786022727,0.750333333,0.731884615,0.6285,0.6285,0.6285,,0.6285
14-05-2020,5,2020,0.93,0.832541667,0.740481481,0.800652174,0.820125,0.93,0.93,0.93,,0.93
15-05-2020,5,2020,1.007,,3.276,,2.70875,1.007,1.007,1.007,,1.007
16-05-2020,5,2020,0.6445,,0.620309524,0.679625,0.57253125,0.6445,0.6445,0.6445,0.8631,0.6445
17-05-2020,5,2020,0.685,,0.3840625,,0.4786,0.685,0.685,0.685,,0.685
18-05-2020,5,2020,,0.472372093,0.323477273,0.411943182,0.110886364,,,,0.385305085,
19-05-2020,5,2020,,,,,,,,,,
20-05-2020,5,2020,,,,,,,,,,
21-05-2020,5,2020,,,,,,,,,,
22-05-2020,5,2020,,,,,,,,,,
23-05-2020,5,2020,,,,,,,,,1.070666667,
24-05-2020,5,2020,,,,,,,,,,
25-05-2020,5,2020,,,,,,,,,,
26-05-2020,5,2020,,,,,,,,,,
27-05-2020,5,2020,,,,,,,,,1.384,
28-05-2020,5,2020,,,,,,,,,,
29-05-2020,5,2020,,,0.099159091,0.065068182,,,,,0.196576271,
30-05-2020,5,2020,,,,,,,,,,
31-05-2020,5,2020,,,,,,,,,,
01-06-2020,6,2020,0.757,0.901375,0.787875,0.720210526,0.679321429,0.757,0.757,0.757,,0.757
02-06-2020,6,2020,,0.7815,0.564423077,0.624583333,0.534086957,,,,,
03-06-2020,6,2020,,,0.6085,0.597272727,0.59206,,,,,
04-06-2020,6,2020,,,,1.0625,,,,,,
05-06-2020,6,2020,,0.639833333,,0.693666667,0.742,,,,0.687225,
06-06-2020,6,2020,,,,,,,,,,
07-06-2020,6,2020,,1.412,1.283,,1.1525,,,,1.314541667,
08-06-2020,6,2020,,,,,,,,,,
09-06-2020,6,2020,,,0.792,,0.762166667,,,,1.095090909,
10-06-2020,6,2020,,,,,,,,,,
11-06-2020,6,2020,,,,,,,,,,
12-06-2020,6,2020,,,,,,,,,,
13-06-2020,6,2020,,,,,,,,,,
14-06-2020,6,2020,,,0.435,0.28975,,,,,,
15-06-2020,6,2020,,,,,,,,,,
16-06-2020,6,2020,,,,,,,,,,
17-06-2020,6,2020,,,,,,,,,,
18-06-2020,6,2020,,,,,,,,,,
19-06-2020,6,2020,,,,,,,,,,
20-06-2020,6,2020,,,0.735142857,0.742,0.788,,,,,
21-06-2020,6,2020,,0.3595,,0.015,,,,,0.015,
22-06-2020,6,2020,,0.723,0.867461538,0.867333333,0.664764706,,,,,
23-06-2020,6,2020,,,,,,,,,,
24-06-2020,6,2020,,0.785,0.961235294,0.801764706,1.019,,,,,
25-06-2020,6,2020,,,,,,,,,,
26-06-2020,6,2020,,,,,,,,,,
27-06-2020,6,2020,,,,,,,,,,
28-06-2020,6,2020,,,,,,,,,,
29-06-2020,6,2020,,0.7805,1.0850625,0.922818182,,,,,,
30-06-2020,6,2020,,0.468,,,,,,,,
01-07-2020,7,2020,,,0.577333333,,0.577333333,,,,,
02-07-2020,7,2020,,,,,,,,,,
03-07-2020,7,2020,,,,,,,,,,
04-07-2020,7,2020,,,,,,,,,,
05-07-2020,7,2020,,,,,,,,,,
06-07-2020,7,2020,,,,,,,,,,
07-07-2020,7,2020,,,,,,,,,0.638,
08-07-2020,7,2020,,,,,,,,,,
09-07-2020,7,2020,,,,,,,,,,
10-07-2020,7,2020,,,,,,,,,,
11-07-2020,7,2020,,,,,,,,,,
12-07-2020,7,2020,,,,,,,,,,
13-07-2020,7,2020,,,,,,,,,,
14-07-2020,7,2020,,,,,,,,,,
15-07-2020,7,2020,,,0.557,,0.557,,,,,
16-07-2020,7,2020,,0.409541667,0.52725,0.446,0.533,,,,0.6139,
17-07-2020,7,2020,,,0.793,,,,,,,
18-07-2020,7,2020,,,0.763,,,,,,,
19-07-2020,7,2020,,,,,,,,,,
20-07-2020,7,2020,,,,,,,,,,
21-07-2020,7,2020,,,,,,,,,,
22-07-2020,7,2020,,,,,,,,,,
23-07-2020,7,2020,,,,,,,,,,
24-07-2020,7,2020,,,,,,,,,,
25-07-2020,7,2020,,0.4535,0.645166667,0.623,0.73,,,,0.728,
26-07-2020,7,2020,,,,,,,,,,
27-07-2020,7,2020,,,2.802727273,,2.802727273,,,,,
28-07-2020,7,2020,,,,,,,,,,
29-07-2020,7,2020,,,,,,,,,,
30-07-2020,7,2020,,,,,,,,,,
31-07-2020,7,2020,,0.403,0.497444444,0.614142857,,,,,,
01-08-2020,8,2020,,,0.457708333,1.0991,0.436675,,,,0.524,
02-08-2020,8,2020,,,,,,,,,,
03-08-2020,8,2020,,,,,,,,,,
04-08-2020,8,2020,,,,,,,,,,
05-08-2020,8,2020,,,,,,,,,,
06-08-2020,8,2020,,,,,,,,,,
07-08-2020,8,2020,,,0.729,0.759333333,0.6622,,,,,
08-08-2020,8,2020,,,,,,,,,,
09-08-2020,8,2020,,,0.7068,,0.7265,,,,,
10-08-2020,8,2020,,,,,,,,,,
11-08-2020,8,2020,,,,,,,,,,
12-08-2020,8,2020,,,,,,,,,,
13-08-2020,8,2020,,0.418,0.609285714,0.669,,,,,0.370714286,
14-08-2020,8,2020,,,,,,,,,,
15-08-2020,8,2020,,,,,,,,,,
16-08-2020,8,2020,,,,,,,,,,
17-08-2020,8,2020,,,0.871222222,1.135666667,,,,,,
18-08-2020,8,2020,,,,,,,,,,
19-08-2020,8,2020,,,,,,,,,,
20-08-2020,8,2020,,,,,,,,,,
21-08-2020,8,2020,,,,,,,,,,
22-08-2020,8,2020,,,,,,,,,,
23-08-2020,8,2020,,,,,,,,,1.070666667,
24-08-2020,8,2020,,,,,,,,,,
25-08-2020,8,2020,,,,,,,,,,
26-08-2020,8,2020,,,,,,,,,,
27-08-2020,8,2020,,,,,,,,,1.384,
28-08-2020,8,2020,,0.563795455,0.675770115,0.695079545,0.731011111,0.659122222,0.562666667,,0.463788235,0.6281875
29-08-2020,8,2020,,,0.525444444,0.406655172,0.511878049,,,0.431571429,,
30-08-2020,8,2020,,,0.286431034,0.229796296,0.284,0.360458333,,,0.214318182,
31-08-2020,8,2020,,,,,0.736,,,,,
01-09-2020,9,2020,0.346992754,,,,,,0.374175,,,0.747454545
02-09-2020,9,2020,0.403184211,0.751340909,0.628431034,0.681534091,0.651005814,0.579994444,0.414366667,0.352825581,0.790264706,0.574459302
03-09-2020,9,2020,0.262171053,,,,,,0.287366667,,,0.330139535
04-09-2020,9,2020,,0.592079545,0.617758065,,0.652,,0.121,0.2944,,0.406414634
05-09-2020,9,2020,0.272519737,,,,,,0.27135,,,
06-09-2020,9,2020,0.495296053,0.778534091,0.860482759,0.743727273,0.852011111,0.838744444,0.490266667,0.218454545,0.096552941,0.811151163
07-09-2020,9,2020,0.134171053,0.015795455,,,,,0.105444444,0.356340909,,0.565802326
08-09-2020,9,2020,0.009434211,1.0775625,,,,,0.066955556,0.259232955,0.393729412,
09-09-2020,9,2020,0.363078947,0.7729375,0.967172414,0.889261364,0.979722222,1.060533333,0.338588889,0.332204545,0.505035294,0.455883721
10-09-2020,9,2020,0.319723684,0.658051136,0.902758621,0.671272727,0.907966667,0.432644444,0.327338889,0.410159091,0.590988235,0.781168605
11-09-2020,9,2020,0.239657895,0.707204545,0.689666667,0.5905,0.679488889,0.465355556,0.236355556,0.321301136,0.617788235,0.354418605
12-09-2020,9,2020,0.209355263,0.660454545,0.718402299,0.787022727,0.716544444,0.633588889,0.212822222,0.324136364,0.831294118,0.376313953
13-09-2020,9,2020,0.060072368,0.455198864,0.437178161,0.518528409,0.46305,0.370657303,0.071033333,0.275909091,0.562241176,0.290329412
14-09-2020,9,2020,0.132447368,0.524272727,0.421109195,0.550653409,0.42335,0.338294444,0.144255556,0.329005682,0.743588235,0.178133721
15-09-2020,9,2020,0.117144737,0.792340909,1.083586207,1.131210227,1.123683333,0.916672222,0.106466667,0.571215909,1.063588235,0.677941176
16-09-2020,9,2020,0.920815789,1.796954545,1.235032609,1.375385417,1.257671642,1.210933333,0.948738889,,1.246339286,1.435579268
17-09-2020,9,2020,0.724019737,0.545835227,0.491224138,0.461568182,0.448244444,0.422466667,0.722894444,0.432579545,0.452058824,0.417194118
18-09-2020,9,2020,0.108572368,0.776176136,0.542264368,0.590278409,0.547883333,0.383927778,0.128916667,0.307352273,0.476964706,0.354538961
19-09-2020,9,2020,0.907684211,,1.932827586,2.30527027,1.865944444,1.717627778,0.954144444,0.222920455,2.563564706,2.504152174
20-09-2020,9,2020,,0.818954545,1.369886905,1.43075,1.372339286,1.224366667,,0.860051136,1.559470588,
21-09-2020,9,2020,0.433546053,0.785193182,1.037172414,1.054079545,1.093422222,1.133333333,0.450311111,0.390176136,0.980541176,1.102930233
22-09-2020,9,2020,0.760559211,0.976738636,,,,,0.767594444,1.1491875,,0.877011628
23-09-2020,9,2020,1.185421053,1.408051136,1.924126437,2.141806818,1.884066667,1.764777778,1.216372222,2.804136364,2.176870588,1.039994186
24-09-2020,9,2020,0.627572368,1.357392045,1.541143678,1.468477273,1.362977778,1.578233333,0.640116667,1.444318182,1.571347059,1.082255814
25-09-2020,9,2020,,,,,,,,1.140795455,,
26-09-2020,9,2020,,,,1.868073171,2.050391304,,,1.117772727,,
27-09-2020,9,2020,1.29175,1.827215909,2.655116279,2.381470588,2.639686047,2.803857143,1.320711111,,2.267425,
28-09-2020,9,2020,1.083052632,0.618278409,1.049304598,1.052045455,1.097444444,1.135861111,1.084188889,0.998909091,0.9445,0.628232558
29-09-2020,9,2020,1.007657895,1.218977273,0.857258621,0.834340909,0.892133333,0.915766667,1.0532,0.118125,0.811852941,0.875523256
30-09-2020,9,2020,0.190348684,0.426863636,0.453586207,0.554806818,0.459022222,0.376083333,0.200455556,0.417625,0.699105882,0.328337209
01-10-2020,10,2020,0.314434211,0.503443182,0.671114943,0.6939375,0.665927778,0.625955556,0.281488889,0.442011364,0.700570588,0.498098837
02-10-2020,10,2020,0.492513158,1.058085227,1.137804598,0.840948864,1.158255556,1.126361111,0.534788889,0.539835227,1.238452941,0.135406977
03-10-2020,10,2020,0.352934211,1.038346591,0.933206897,0.832261364,0.928094444,0.803261111,0.330016667,0.369784091,0.776123529,0.548331395
04-10-2020,10,2020,0.652203947,1.1545,1.04662069,0.895136364,1.0559,0.9536,0.6758,0.582602273,0.743882353,0.793209302
05-10-2020,10,2020,0.525105263,,,,,,0.5058,,0.455529412,
06-10-2020,10,2020,,0.467647727,0.160126437,0.284636364,0.333088889,0.244344444,,0.188863636,0.587,0.512069767
07-10-2020,10,2020,0.456868421,0.715727273,0.745885057,0.791835227,0.7519,0.746977778,0.476272222,0.293306818,0.808888235,0.687412791
08-10-2020,10,2020,0.305032895,0.736159091,0.725448276,0.793477273,0.724322222,0.756544444,0.3374,0.395517045,0.773611765,0.615488372
09-10-2020,10,2020,0.424019737,0.494079545,0.792994253,0.912857955,0.835727778,0.792066667,0.440861111,0.468607955,0.880441176,0.562465116
10-10-2020,10,2020,0.753006579,0.696181818,0.611597701,0.640272727,0.63045,0.697438889,0.752422222,0.745301136,0.672423529,0.661087209
11-10-2020,10,2020,0.895592105,1.277392045,1.39837931,1.5508125,1.406522222,1.217005556,0.935594444,1.424704545,1.496947059,1.007715116
12-10-2020,10,2020,0.767565789,0.614323864,1.170643678,1.063840909,1.133388889,0.9066,0.782,3.072017045,,0.519645349
13-10-2020,10,2020,0.447782895,0.995443182,1.915873563,1.993045455,1.711244444,2.034366667,0.619783333,2.330840909,2.113917647,0.768453488
14-10-2020,10,2020,0.553289474,0.763568182,1.271344828,1.517261364,1.274572222,1.308877778,0.540966667,1.314613636,2.241352941,0.579063953
15-10-2020,10,2020,0.602986842,0.891278409,1.563229885,1.485159091,1.5489,1.665661111,0.622111111,0.233465909,0.266764706,0.513267442
16-10-2020,10,2020,0.718486842,1.032931818,1.187850575,1.259818182,1.200061111,1.103994444,0.673283333,1.580920455,1.407329412,0.717714286
17-10-2020,10,2020,0.436171053,1.264059524,,,,,0.437855556,,,0.753452941
18-10-2020,10,2020,0.192375,0.961590909,0.81483908,0.837505682,0.849927778,0.710977778,0.21805,0.204863636,0.878323529,0.429645349
19-10-2020,10,2020,0.47225,0.5463125,0.532252874,0.443454545,0.572377778,0.4086,0.469111111,0.20527907,0.421452941,0.431596154
20-10-2020,10,2020,0.402401316,0.882994318,0.662045977,,0.716744444,0.2456,0.425838889,0.110386364,,0.354186047
21-10-2020,10,2020,,1.087193182,,,0.065388889,0.837522222,0.017622222,0.009068182,,0.797069767
22-10-2020,10,2020,,,,,,,,,,
23-10-2020,10,2020,,0.934442308,,0.602413793,,,,0.755,0.792129412,
24-10-2020,10,2020,0.545197368,,,,,,0.558505556,0.293028409,,0.731372093
25-10-2020,10,2020,0.182125,0.844920455,0.3975,0.399357955,0.495177778,0.328505556,0.186611111,0.070863636,0.420376471,0.642610465
26-10-2020,10,2020,0.183828947,0.466397727,0.286362069,0.258488636,0.331961111,0.216716667,0.183522222,0.034613636,0.309888235,0.356412791
27-10-2020,10,2020,0.092644737,0.576772727,0.642706897,0.585744318,0.845488889,0.502288889,0.103405556,0.070340909,0.570723529,0.405465116
28-10-2020,10,2020,0.477453947,1.397727273,1.297873563,1.380596591,1.308838889,0.909011111,0.491933333,0.451920455,1.020676471,1.186994186
29-10-2020,10,2020,1.361940789,1.627704545,0.482172414,0.519522727,0.557105882,0.48006,1.150050562,1.378548387,0.6184,
30-10-2020,10,2020,0.349578947,0.324806818,1.278747126,1.045443182,1.618922222,1.222044444,0.761266667,0.738596591,1.079882353,0.012569767
31-10-2020,10,2020,0.648631579,,0.697522989,0.603193182,0.822005556,0.641605556,0.622166667,0.386988636,0.795952941,0.769383721
01-11-2020,11,2020,,,0.749125,0.770115385,0.72806383,0.5914,,,,
02-11-2020,11,2020,,0.605897436,,,,,,,,
03-11-2020,11,2020,0.374881579,0.469886364,,,,,0.404088889,,,0.016918605
04-11-2020,11,2020,0.235776316,0.338289773,0.671333333,0.686,0.6805,0.595777778,0.237266667,0.428571429,0.502549296,0.56191358
05-11-2020,11,2020,0.097611842,0.298102273,0.417988506,0.337903409,0.480394444,0.25415,0.108822222,0.144613636,0.302564706,0.291406977
06-11-2020,11,2020,0.268953947,0.716306818,0.650258621,0.634517045,0.647522222,0.595705556,0.269916667,0.360710227,0.604188235,0.589116279
07-11-2020,11,2020,0.501006579,0.999801136,0.80454023,0.767329545,0.869022222,1.032694444,0.4801,0.227715909,0.95125,1.11785
08-11-2020,11,2020,0.300164474,0.461170732,0.687850575,0.626414773,0.681494444,0.60255,0.302783333,0.082630682,0.472558824,0.511808642
09-11-2020,11,2020,0.139243421,0.488857143,0.623,,0.627302326,0.431283582,0.1384,0.440166667,,0.346296296
10-11-2020,11,2020,0.138486842,0.287284091,0.227109195,0.365397727,0.27835,0.182122222,0.144022222,0.502045455,0.360411765,0.30222093
11-11-2020,11,2020,0.58025,,,0.379306818,,0.024144444,0.505955556,0.203943182,0.431258824,
12-11-2020,11,2020,0.452697368,1.0708125,0.853494253,0.365352273,1.025627778,0.572972222,0.527733333,0.264528409,0.562741176,0.68702907
13-11-2020,11,2020,0.823,0.881102273,0.898195402,0.574852273,0.941338889,0.7737,0.677011111,0.529806818,0.803282353,0.843139535
14-11-2020,11,2020,0.381578947,0.084806818,0.380988506,,0.465833333,0.208711111,0.413866667,0.360005682,0.497294118,0.444186047
15-11-2020,11,2020,0.64872,0.442301136,,,,,0.628307692,,0.832444444,0.642
16-11-2020,11,2020,0.5336,0.518623529,,1.077862069,,0.609655172,0.731031915,0.7968125,0.701439189,0.362181818
17-11-2020,11,2020,,0.251709302,,0.918320755,,,,,,0.447513889
18-11-2020,11,2020,0.183276316,0.009022727,,,,,0.121355556,0.166056818,0.324235294,
19-11-2020,11,2020,0.589815789,0.022818182,0.8305,0.940409091,0.976066667,0.772455556,0.590455556,0.520619318,0.809947059,0.555813953
20-11-2020,11,2020,0.767322368,0.605244318,0.760166667,0.539829545,0.755633333,0.623027778,0.744955556,0.538539773,0.546217647,0.47805814
21-11-2020,11,2020,0.933921053,0.520965909,1.112367816,0.987943182,1.177044444,0.749433333,0.9442,0.736551136,1.061852941,0.686069767
22-11-2020,11,2020,0.521125,0.298795455,0.617287356,0.592897727,0.620138889,0.360088889,0.473833333,0.749818182,0.660758824,0.3465875
23-11-2020,11,2020,0.308815789,0.548568182,0.302833333,0.363136364,0.365383333,0.22045,0.292311111,0.559414773,0.335135294,0.50160119
24-11-2020,11,2020,0.387236842,0.177636364,0.133155172,0.103954545,0.144905556,0.084427778,0.386133333,0.033852273,0.0927,0.211866279
25-11-2020,11,2020,0.159223684,0.302715909,0.161939759,0.212625,0.171166667,0.091987805,0.169188889,0.093380682,0.145117647,0.256106667
26-11-2020,11,2020,0.217368421,0.2453125,0.245816092,0.299136364,0.318827778,0.173183333,0.22625,0.161522727,0.287594118,0.232087209
27-11-2020,11,2020,0.255907895,0.433767045,0.446977011,0.407039773,0.481944444,0.301205556,0.231,0.441056818,0.393717647,0.297482558
28-11-2020,11,2020,0.377138158,0.835943182,0.704304598,1.198301136,1.184244444,0.819466667,0.380027778,1.033590909,0.396776471,0.699186047
29-11-2020,11,2020,0.071815789,,,,,,0.239388889,,,1.052337209
30-11-2020,11,2020,,0.717539773,0.647781609,0.609857955,0.596777778,0.863283333,0.033066667,0.123863636,0.408076471,0.415988372
01-12-2020,12,2020,,0.017954545,0.911172414,0.015238636,0.9306,0.5272,,0.534846591,0.401011765,
02-12-2020,12,2020,0.041565789,0.642573864,0.688925287,0.951448864,0.731616667,0.532216667,0.087977778,0.371369318,0.802194118,0.831215116
03-12-2020,12,2020,0.030131579,0.520954545,0.532413793,0.410607955,0.56005,0.409633333,,0.248636364,0.368217647,0.313563953
04-12-2020,12,2020,,,,,,,,,,
05-12-2020,12,2020,,0.353590909,0.472833333,0.479659091,0.486977778,0.314333333,,0.553193182,0.541770588,0.546813953
06-12-2020,12,2020,0.562092105,0.516420455,0.543609195,0.571568182,0.539494444,0.478322222,0.551611111,0.779596591,0.5996,0.498011628
07-12-2020,12,2020,0.132453947,0.593744318,0.572482759,0.566380682,0.552838889,0.272411111,0.1328,0.793420455,0.561382353,0.459552326
08-12-2020,12,2020,0.514171053,0.130727273,,,,0.743844444,0.537238889,0.4285,,0.535627907
09-12-2020,12,2020,0.544361842,1.285058824,0.606586207,0.633477273,0.628061111,0.545731707,0.52935,0.481244318,0.630717647,0.90004
10-12-2020,12,2020,0.387342105,0.531017241,0.600114943,0.707873563,0.598916667,0.452686047,0.385688889,0.858920455,,0.589842105
11-12-2020,12,2020,0.621111842,,,,,,0.639005556,1.412256098,,
12-12-2020,12,2020,0.525592105,0.6029375,0.489465517,0.644477273,0.587583333,0.521711111,0.527922222,0.288335227,0.6108,0.483511628
13-12-2020,12,2020,,0.919835227,1.02475,,,0.918246753,,,,2.069676471
14-12-2020,12,2020,0.383254545,,,,,,0.394671429,,,
15-12-2020,12,2020,0.220335526,0.301181818,0.33154023,0.323795455,0.336988889,0.303388889,0.207611111,0.430909091,0.377394118,0.35510119
16-12-2020,12,2020,0.5601,,,1.4243125,,,0.487925676,0.636,,0.925142857
17-12-2020,12,2020,,,,,,,,,,
18-12-2020,12,2020,,0.136363636,,,,0.008511111,,,,0.373825581
19-12-2020,12,2020,,,,,,,,,,
20-12-2020,12,2020,0.512452381,,,,,,0.516682927,,1.3336,
21-12-2020,12,2020,0.3765,0.605439024,,,,,0.451807692,,,
22-12-2020,12,2020,,,0.953222222,,0.923233333,0.757333333,,0.339132184,,
23-12-2020,12,2020,0.249723684,,0.592433333,0.415583333,0.624666667,0.5006875,0.291333333,0.136227273,0.313,
24-12-2020,12,2020,,,,,,,,,,
25-12-2020,12,2020,,,0.716666667,0.648534483,0.703666667,0.55344,,0.5505,,
26-12-2020,12,2020,,,,,,,,,,
27-12-2020,12,2020,,,,,,,,,,
28-12-2020,12,2020,,,,,,,,,,
29-12-2020,12,2020,,,,,,,,,,
30-12-2020,12,2020,,,,,,,,,,
31-12-2020,12,2020,,,,,,,,,,
01-01-2021,1,2021,0.109309211,0.493329545,0.258557471,0.229357955,0.232277778,0.184966667,0.111872222,0.050619318,0.215876471,0.376122093
02-01-2021,1,2021,0.109309211,0.493329545,0.258557471,0.229357955,0.232277778,0.184966667,0.111872222,0.050619318,0.215876471,0.376122093
03-01-2021,1,2021,0.172039474,0.542767045,0.376850575,0.361284091,0.341166667,0.338538889,0.1782,0.135988636,0.331394118,0.400261628
04-01-2021,1,2021,0.124282895,0.623926136,0.419833333,0.440801136,0.420105556,0.43435,0.132116667,0.144471591,0.386358824,0.551866279
05-01-2021,1,2021,0.122940789,0.511534091,0.367752874,0.391301136,0.340994444,0.406888889,0.127127778,0.189863636,0.372129412,0.430604938
06-01-2021,1,2021,0.166118421,0.351602273,0.395775862,0.463448864,0.405905556,0.438616667,0.166944444,0.127875,0.534076471,0.427843023
07-01-2021,1,2021,0.111980263,0.433642045,0.159557471,0.268068182,0.148316667,0.233633333,0.121161111,0.158352273,0.268170588,0.305697531
08-01-2021,1,2021,0.170986842,0.863363636,0.587971264,0.631431818,0.601005556,0.540594444,0.177444444,0.440204545,0.698288235,0.598652941
09-01-2021,1,2021,0.183901316,0.734107955,0.66637931,0.687369318,0.645638889,0.532138889,0.190827778,0.640204545,0.759482353,0.566070588
10-01-2021,1,2021,0.281690789,0.842545455,1.024482759,1.282284091,0.993427778,0.982461111,0.2988,0.923414773,1.269282353,0.682046512
11-01-2021,1,2021,0.76775,1.122906977,1.968844828,1.915977273,1.867044444,1.569855556,0.807888889,2.934885714,1.844164706,1.274375
12-01-2021,1,2021,1.111723684,1.765796875,1.573954023,2.333721591,1.534033333,1.527622222,1.2918,1.663221591,2.143752941,1.445222222
13-01-2021,1,2021,0.661046053,0.996034091,1.16783908,0.888056818,1.186370787,1.29711236,0.70475,1.548068182,0.741342466,1.407285714
14-01-2021,1,2021,0.797223684,2.929590909,1.278758621,1.295494318,1.283755556,1.896383333,0.837316667,2.73025,1.410394118,2.389930233
15-01-2021,1,2021,1.127697368,1.963556818,1.698454023,1.421840909,1.727483333,1.974144444,1.211272222,1.000136364,1.033747059,1.705825581
16-01-2021,1,2021,0.949934211,1.827994318,0.984028736,1.074607955,1.037333333,1.123983333,0.992355556,1.191017045,1.193441176,1.295406977
17-01-2021,1,2021,1.059605263,1.888102273,1.72437931,1.828448864,1.592622222,1.458016667,1.094894444,1.407710227,1.7888,1.303430233
18-01-2021,1,2021,1.099381579,1.929693182,1.580931034,1.581147727,1.618933333,1.566488889,1.132888889,1.088710227,1.141635294,2.046424419
19-01-2021,1,2021,0.511065789,1.127715909,1.669051724,1.389579545,1.557861111,1.343688889,0.550755556,0.4974375,1.327129412,1.379104651
20-01-2021,1,2021,1.068592105,1.863681818,,,,,1.136772222,1.639933333,,1.859982558
21-01-2021,1,2021,,,,,,,,,,
22-01-2021,1,2021,,0.809022727,0.8229,,0.798205479,0.789494444,,1.095222222,,0.631255814
23-01-2021,1,2021,0.409940789,0.999454545,0.780793103,0.979295455,0.739055556,0.814066667,0.405638889,0.448198864,1.015729412,0.950098837
24-01-2021,1,2021,0.800782895,,1.005068966,,1.054333333,1.271411111,0.794238889,0.661329545,,1.301302326
25-01-2021,1,2021,0.712960526,0.963193182,0.907103448,1.02025,1.005602273,0.943322222,0.705033333,0.934126437,1.159,1.167835443
26-01-2021,1,2021,0.443993421,2.259727273,0.772867816,0.904306818,0.604455556,0.870444444,0.444566667,0.39725,0.918664706,0.986581395
27-01-2021,1,2021,0.396230263,1.331340909,0.483183908,0.708636364,0.5668,0.597661111,0.402827778,0.335039773,0.670835294,0.863452703
28-01-2021,1,2021,0.297618421,0.608011364,0.380563218,0.532613636,0.374855556,0.4434,0.314938889,0.289289773,0.607011765,0.454424419
29-01-2021,1,2021,0.243835526,0.666227273,0.551609195,0.419681818,0.550944444,0.629444444,0.256172222,0.333164773,,0.314616279
30-01-2021,1,2021,0.230105263,0.6371875,0.899344828,0.692125,0.878533333,1.234305556,0.234983333,0.186880682,0.722824561,0.427373134
31-01-2021,1,2021,0.786973684,2.188715909,1.54458046,1.379034091,1.512419118,1.752111111,0.791238889,0.829375,1.5850625,1.33347093
01-02-2021,2,2021,0.778315789,0.773056818,0.682522989,0.8246875,0.736344444,0.816166667,0.797961111,1.161407407,0.785323529,0.900575581
02-02-2021,2,2021,0.473710526,0.705147727,0.483051724,0.512738636,0.486616667,0.437605556,0.483755556,0.849738636,0.6259,0.48669186
03-02-2021,2,2021,0.442453947,0.790045455,0.845758621,1.029397727,0.863916667,0.951194444,0.438005556,0.701289773,1.059652941,0.793988372
04-02-2021,2,2021,0.356526316,0.634647727,0.764597701,0.822477273,0.757861111,0.702777778,0.353422222,0.399255682,0.856,0.503604651
05-02-2021,2,2021,0.198684211,0.616488636,0.705143678,0.661704545,0.688988889,0.620255556,0.203055556,0.119943182,0.556376471,0.564790698
06-02-2021,2,2021,0.178059211,0.464539773,0.38304023,0.381193182,0.436144444,0.268305556,0.177216667,0.098505682,0.361605882,0.364924419
07-02-2021,2,2021,0.205026316,0.603965909,0.536011494,0.650715909,0.55665,0.503227778,0.2144,0.283755682,0.626164706,0.627458824
08-02-2021,2,2021,0.764710526,,,,,,0.775383333,1.198714286,,
09-02-2021,2,2021,0.612434211,0.585659091,0.591206897,0.598460227,0.610488889,0.547394444,0.595172222,0.461471591,0.596435294,0.707418605
10-02-2021,2,2021,0.271611842,0.420636364,0.477764368,0.539284091,0.508111111,0.442605556,0.265305556,0.180539773,0.5254,0.505755814
11-02-2021,2,2021,0.270309211,0.667261364,0.769666667,0.788647727,0.796805556,0.650861111,0.268088889,0.230977273,0.759105882,0.458186667
12-02-2021,2,2021,0.613697368,0.989954545,1.358844828,1.527471591,1.339494444,1.233577778,0.6186,0.520920455,1.566594118,0.919569767
13-02-2021,2,2021,,,,,,,,,,
14-02-2021,2,2021,0.681861842,0.979528409,0.64683908,1.096147727,0.800566667,1.1389,0.67615,0.314284091,0.157811765,0.424837209
15-02-2021,2,2021,0.645217105,1.137613636,1.162695402,1.259494318,1.192333333,1.159661111,0.6382,0.329426136,1.180441176,0.836401163
