Date,PM2.5,AOD,AOD_log,AOD_sqrt,AOD_sq,AOD_BLH_corr,AOD_RH_corr,AOD_FULL_corr,BL_proxy,f_RH,Wind Speed,Temperature,RH,Solar Rad,BP,Rain,Wet_scavenge,AOD_x_RH,AOD_x_Temp,AOD_x_WS,AOD_x_SolRad,AOD_x_Season,AOD_x_WindPol,Month,DayOfYear,Year,Month_sin,Month_cos,DOY_sin,DOY_cos,WindDir_sin,WindDir_cos,Season_ord,AOD_Loading_ord,Rain_Status_ord,Humidity_ord,Temp_ord,Wind_Polluted,GeoZone_enc,Station_enc,Latitude,Longitude
2014-01-24,225.71240549636644,0.821433333,0.599624,0.90633,0.674753,0.016229,0.439531,0.008684,50.616228,0.535078,0.3954166666666667,25.0761231884058,71.36910984848484,85.09625,1009.7175,0.0,0.0,58.624966,20.598363,0.324808,69.900896,3.285733,0.0,1,24,2014,0.5,0.866025,0.401488,0.915864,-0.975374,-0.220556,4,3,0.0,2.0,2.0,0.0,115.045,123.9414,23.62649,90.507686
2014-01-25,219.91193175973336,0.593870588,0.466165,0.77063,0.352682,0.010421,0.317767,0.005576,56.986451,0.535078,0.4008333333333333,28.540714285714284,71.36910984848484,163.8323076923077,1009.7175,0.0,0.0,42.384015,16.949491,0.238043,97.295189,2.375482,0.0,1,25,2014,0.5,0.866025,0.417194,0.908818,-0.289143,-0.957286,4,2,0.0,2.0,3.0,0.0,115.045,123.9414,23.62649,90.507686
2014-01-26,213.1422901025924,0.636827778,0.49276,0.798015,0.40555,0.011716,0.340753,0.006269,54.355109,0.535078,0.3974999999999999,27.041666666666668,71.36910984848484,86.67136363636364,1009.7175,0.0,0.0,45.449832,17.220884,0.253139,55.194732,2.547311,0.636828,1,26,2014,0.5,0.866025,0.432776,0.901502,-0.561006,0.827812,4,2,0.0,2.0,2.0,1.0,115.045,123.9414,23.62649,90.507686
2014-01-27,210.5232311366429,0.524611111,0.421739,0.7243,0.275217,0.009731,0.280708,0.005207,53.910008,0.535078,0.3954166666666667,26.707916666666662,71.36910984848484,147.00652173913045,1009.7175,0.0,0.0,37.441028,14.01127,0.20744,77.121255,2.098444,0.0,1,27,2014,0.5,0.866025,0.448229,0.893919,-0.322403,-0.946602,4,2,0.0,2.0,2.0,0.0,115.045,123.9414,23.62649,90.507686
2014-01-28,207.19714493430195,0.952164179,0.668939,0.975789,0.906617,0.016749,0.509482,0.008962,56.847694,0.535078,0.37875,27.21583333333333,71.36910984848484,179.06791666666666,1009.7175,0.0,0.0,67.95511,25.913942,0.360632,170.502056,3.808657,0.0,1,28,2014,0.5,0.866025,0.46355,0.886071,0.096635,-0.99532,4,3,0.0,2.0,2.0,0.0,115.045,123.9414,23.62649,90.507686
2014-01-29,207.20386704026643,0.395261111,0.333082,0.628698,0.156231,0.006678,0.211496,0.003573,59.190846,0.535078,0.3825,28.55958333333333,71.36910984848484,179.06791666666666,1009.7175,0.0,0.0,28.209434,11.288493,0.151187,70.778584,1.581044,0.0,1,29,2014,0.5,0.866025,0.478734,0.87796,-0.784064,-0.62068,4,2,0.0,2.0,3.0,0.0,115.045,123.9414,23.62649,90.507686
2014-01-30,210.6745103443301,0.370038889,0.314839,0.608308,0.136929,0.005933,0.198,0.003175,62.369912,0.535078,0.3708333333333333,29.36583333333333,71.36910984848484,179.06791666666666,1009.7175,0.0,0.0,26.409346,10.8665,0.137223,66.262093,1.480156,0.370039,1,30,2014,0.5,0.866025,0.493776,0.869589,-0.890484,0.455014,4,2,0.0,2.0,3.0,1.0,115.045,123.9414,23.62649,90.507686
2014-01-31,214.8651534087457,0.452688889,0.373416,0.672822,0.204927,0.007463,0.242224,0.003993,60.660328,0.535078,0.3820833333333333,29.243333333333336,71.36910984848484,179.06791666666666,1009.7175,0.0,0.0,32.308003,13.238132,0.172965,81.062056,1.810756,0.452689,1,31,2014,0.5,0.866025,0.508671,0.860961,-0.999292,0.037625,4,2,0.0,2.0,3.0,1.0,115.045,123.9414,23.62649,90.507686
2014-02-01,216.70646791158427,0.637211111,0.492994,0.798255,0.406038,0.01039,0.340958,0.005559,61.328993,0.535078,0.3799999999999999,29.437916666666663,71.36910984848484,179.06791666666666,1009.7175,0.0,0.0,45.47719,18.758168,0.24214,114.104066,2.548844,0.637211,2,32,2014,0.866025,0.5,0.523416,0.852078,-0.985025,0.172409,4,2,0.0,2.0,3.0,1.0,115.045,123.9414,23.62649,90.507686
2014-02-02,221.9632765644725,0.401377778,0.337456,0.633544,0.161104,0.006293,0.214768,0.003367,63.778565,0.535078,0.3704166666666666,30.0025,71.36910984848484,179.06791666666666,1009.7175,0.0,0.0,28.645975,12.042337,0.148677,71.873883,1.605511,0.401378,2,33,2014,0.866025,0.5,0.538005,0.842942,-0.779976,0.62581,4,2,0.0,2.0,3.0,1.0,115.045,123.9414,23.62649,90.507686
2014-02-03,219.52889159901645,0.417811111,0.349114,0.646383,0.174566,0.006309,0.223562,0.003376,66.223041,0.535078,0.3520833333333333,29.938333333333333,71.36910984848484,179.06791666666666,1009.7175,0.0,0.0,29.818807,12.508568,0.147104,74.816565,1.671244,0.0,2,34,2014,0.866025,0.5,0.552435,0.833556,-0.99025,-0.139303,4,2,0.0,2.0,3.0,0.0,115.045,123.9414,23.62649,90.507686
2014-02-04,220.7532193152746,1.553733333,0.937556,1.246488,2.414087,0.024225,0.831369,0.012962,64.13722,0.535078,0.3645833333333333,29.797083333333333,71.36910984848484,179.06791666666666,1009.7175,0.0,0.0,110.888565,46.296722,0.566465,278.223791,6.214933,0.0,2,35,2014,0.866025,0.5,0.566702,0.823923,-0.298624,-0.954371,4,3,0.0,2.0,3.0,0.0,115.045,123.9414,23.62649,90.507686
2014-02-05,220.04495823063223,1.550622222,0.936337,1.24524,2.404429,0.022856,0.829704,0.01223,67.842884,0.535078,0.3508333333333333,30.58583333333333,71.36910984848484,179.06791666666666,1009.7175,0.0,0.0,110.666528,47.427073,0.54401,277.666691,6.202489,0.0,2,36,2014,0.866025,0.5,0.5808,0.814046,0.291182,-0.956668,4,3,0.0,2.0,3.0,0.0,115.045,123.9414,23.62649,90.507686
2014-02-06,217.36753289200075,1.117077778,0.750037,1.056919,1.247863,0.015961,0.597724,0.00854,69.987896,0.535078,0.3475,31.31958333333333,71.36910984848484,179.06791666666666,1009.7175,0.0,0.0,79.724847,34.986411,0.388185,200.03279,4.468311,0.0,2,37,2014,0.866025,0.5,0.594727,0.803928,-0.157296,-0.987551,4,3,0.0,2.0,3.0,0.0,115.045,123.9414,23.62649,90.507686
2014-02-07,211.4192880656721,0.716722222,0.540417,0.846594,0.513691,0.010324,0.383502,0.005524,69.42452,0.535078,0.3554166666666666,31.61708333333333,71.36910984848484,179.06791666666666,1009.7175,0.0,0.0,51.151827,22.660666,0.254735,128.341955,2.866889,0.0,2,38,2014,0.866025,0.5,0.608477,0.793572,-0.095896,-0.995391,4,2,0.0,2.0,3.0,0.0,115.045,123.9414,23.62649,90.507686
2014-02-08,201.82078626547545,1.031122222,0.708588,1.015442,1.063213,0.014602,0.551731,0.007813,70.617375,0.535078,0.3508333333333333,31.83666666666667,71.36910984848484,179.06791666666666,1009.7175,0.0,0.0,73.590275,32.827494,0.361752,184.640908,4.124489,0.0,2,39,2014,0.866025,0.5,0.622047,0.78298,-0.232264,-0.972653,4,3,0.0,2.0,3.0,0.0,115.045,123.9414,23.62649,90.507686
2014-02-10,187.0657391550421,0.985511111,0.685876,0.992729,0.971232,0.013142,0.527325,0.007032,74.990263,0.535078,0.3279166666666667,32.08958333333333,71.36910984848484,179.06791666666666,1009.7175,0.0,0.0,70.335051,31.624641,0.323166,176.473421,3.942044,0.0,2,41,2014,0.866025,0.5,0.64863,0.761104,0.544938,-0.838476,4,3,0.0,2.0,3.0,0.0,115.045,123.9414,23.62649,90.507686
2014-02-11,180.84249366010948,1.092633333,0.738423,1.045291,1.193848,0.014551,0.584644,0.007786,75.087805,0.535078,0.3270833333333333,32.06875,71.36910984848484,179.06791666666666,1009.7175,0.0,0.0,77.980268,35.039385,0.357382,195.655575,4.370533,0.0,2,42,2014,0.866025,0.5,0.661635,0.749826,0.675494,-0.737366,4,3,0.0,2.0,3.0,0.0,115.045,123.9414,23.62649,90.507686
2014-02-12,178.82474810655634,0.646966667,0.498935,0.804342,0.418566,0.008577,0.346178,0.004589,75.428293,0.535078,0.3270833333333333,32.214166666666664,71.36910984848484,179.06791666666666,1009.7175,0.0,0.0,46.173435,20.841492,0.211612,115.850973,2.587867,0.0,2,43,2014,0.866025,0.5,0.674444,0.738326,0.509936,-0.860212,4,2,0.0,2.0,3.0,0.0,115.045,123.9414,23.62649,90.507686
2014-02-13,184.89700791019453,0.513394444,0.414355,0.716515,0.263574,0.007112,0.274706,0.003805,72.188082,0.535078,0.3475,32.30416666666667,71.36910984848484,179.06791666666666,1009.7175,0.0,0.0,36.640504,16.58478,0.178405,91.932474,2.053578,0.0,2,44,2014,0.866025,0.5,0.687053,0.726608,0.996295,-0.085997,4,2,0.0,2.0,3.0,0.0,115.045,123.9414,23.62649,90.507686
2014-02-14,184.89700791019453,0.842677778,0.61122,0.917975,0.710106,0.011351,0.450898,0.006074,74.23855,0.535078,0.3366666666666666,32.4175,71.36910984848484,179.06791666666666,1009.7175,0.0,0.0,60.141163,27.317507,0.283702,150.896554,3.370711,0.842678,2,45,2014,0.866025,0.5,0.699458,0.714673,0.964615,0.263663,4,3,0.0,2.0,3.0,1.0,115.045,123.9414,23.62649,90.507686
2014-02-15,184.89700791019453,1.947428571,1.080933,1.395503,3.792478,0.026508,1.042026,0.014184,73.466539,0.535078,0.3358333333333334,32.01916666666667,71.36910984848484,179.06791666666666,1009.7175,0.0,0.0,138.986244,62.35504,0.654011,348.721977,7.789714,1.947429,2,46,2014,0.866025,0.5,0.711657,0.702527,0.934155,0.356867,4,3,0.0,2.0,3.0,1.0,115.045,123.9414,23.62649,90.507686
2014-02-18,166.39187614599427,0.696416667,0.528518,0.834516,0.484996,0.008362,0.372637,0.004474,83.283613,0.535078,0.2966666666666667,33.035833333333336,71.36910984848484,179.06791666666666,1009.7175,0.0,0.0,49.702638,23.006705,0.206604,124.705882,2.785667,0.0,2,49,2014,0.866025,0.5,0.746972,0.664855,-0.77742,-0.628981,4,2,0.0,2.0,3.0,0.0,115.045,123.9414,23.62649,90.507686
2014-02-19,164.60638656398018,0.309188889,0.269408,0.556048,0.095598,0.003889,0.16544,0.002081,79.496572,0.535078,0.3254166666666666,33.81916666666667,71.36910984848484,179.06791666666666,1009.7175,0.0,0.0,22.066536,10.456511,0.100615,55.36581,1.236756,0.0,2,50,2014,0.866025,0.5,0.758306,0.651899,-0.991204,-0.132343,4,2,0.0,2.0,3.0,0.0,115.045,123.9414,23.62649,90.507686
2014-02-20,172.36334407326248,0.514944444,0.415379,0.717596,0.265168,0.006479,0.275535,0.003467,79.479307,0.535078,0.3329166666666667,34.407916666666665,71.36910984848484,179.06791666666666,1009.7175,0.0,0.0,36.751127,17.718166,0.171434,92.210029,2.059778,0.514944,2,51,2014,0.866025,0.5,0.769415,0.638749,-0.997936,0.06422,4,2,0.0,2.0,3.0,1.0,115.045,123.9414,23.62649,90.507686
2014-02-21,178.31407324140196,0.719522222,0.542046,0.848247,0.517712,0.008599,0.385001,0.004601,83.671672,0.535078,0.31625,34.82833333333333,71.36910984848484,179.06791666666666,1009.7175,0.0,0.0,51.351661,25.05976,0.227549,128.843345,2.878089,0.0,2,52,2014,0.866025,0.5,0.780296,0.625411,-0.962004,-0.273036,4,2,0.0,2.0,3.0,0.0,115.045,123.9414,23.62649,90.507686
2014-02-22,185.1597259163493,0.986461111,0.686355,0.993207,0.973106,0.011135,0.527834,0.005958,88.591815,0.535078,0.2970833333333333,35.178333333333335,71.36910984848484,179.06791666666666,1009.7175,0.0,0.0,70.402851,34.702058,0.293061,176.643536,3.945844,0.0,2,53,2014,0.866025,0.5,0.790946,0.611886,0.143996,-0.989578,4,3,0.0,2.0,3.0,0.0,115.045,123.9414,23.62649,90.507686
2014-02-23,187.1768168562812,1.274522222,0.82177,1.128947,1.624407,0.014657,0.681969,0.007843,86.957404,0.535078,0.3108333333333333,35.725,71.36910984848484,179.06791666666666,1009.7175,0.0,0.0,90.961516,45.532306,0.396164,228.226039,5.098089,0.0,2,54,2014,0.866025,0.5,0.801361,0.598181,-0.91941,-0.3933,4,3,0.0,2.0,3.0,0.0,115.045,123.9414,23.62649,90.507686
2014-02-24,183.9157658780274,0.910333333,0.647278,0.954114,0.828707,0.010191,0.487099,0.005453,89.325077,0.535078,0.30375,36.065000000000005,71.36910984848484,179.06791666666666,1009.7175,0.0,0.0,64.96968,32.831172,0.276514,163.011493,3.641333,0.0,2,55,2014,0.866025,0.5,0.811539,0.584298,-0.998951,-0.045799,4,3,0.0,2.0,3.0,0.0,115.045,123.9414,23.62649,90.507686
2014-02-25,181.38730321197508,0.740138889,0.553965,0.860313,0.547806,0.008106,0.396032,0.004337,91.308577,0.535078,0.2983333333333333,36.37125,71.36910984848484,179.06791666666666,1009.7175,0.0,0.0,52.823054,26.919777,0.220808,132.535129,2.960556,0.0,2,56,2014,0.866025,0.5,0.821477,0.570242,0.058835,-0.998268,4,2,0.0,2.0,3.0,0.0,115.045,123.9414,23.62649,90.507686
2014-02-26,181.60157227845983,1.195378788,0.786355,1.093334,1.42893,0.012424,0.639621,0.006648,96.211687,0.535078,0.2779166666666666,36.36,71.36910984848484,179.06791666666666,1009.7175,0.0,0.0,85.31312,43.463973,0.332216,214.053989,4.781515,0.0,2,57,2014,0.866025,0.5,0.831171,0.556017,-0.591714,-0.806148,4,3,0.0,2.0,3.0,0.0,115.045,123.9414,23.62649,90.507686
2014-02-27,182.9976947208528,0.502066667,0.406842,0.708567,0.252071,0.005476,0.268645,0.00293,91.681007,0.535078,0.2970833333333333,36.405,71.36910984848484,179.06791666666666,1009.7175,0.0,0.0,35.832051,18.277737,0.149156,89.904032,2.008267,0.0,2,58,2014,0.866025,0.5,0.840618,0.541628,-0.431712,-0.902012,4,2,0.0,2.0,3.0,0.0,115.045,123.9414,23.62649,90.507686
2014-02-28,178.91851276197397,0.5055,0.409125,0.710985,0.25553,0.005381,0.270482,0.002879,93.944086,0.535078,0.2875,36.40333333333333,71.36910984848484,179.06791666666666,1009.7175,0.0,0.0,36.077085,18.401885,0.145331,90.518832,2.022,0.0,2,59,2014,0.866025,0.5,0.849817,0.527078,-0.262533,-0.964923,4,2,0.0,2.0,3.0,0.0,115.045,123.9414,23.62649,90.507686
2014-03-01,172.2784585883212,0.154384615,0.143567,0.392918,0.023835,0.001685,0.082608,0.000901,91.635796,0.535078,0.3004166666666666,36.6925,71.36910984848484,179.06791666666666,1009.7175,0.0,0.0,11.018293,5.664757,0.04638,27.645331,0.463154,0.0,3,60,2014,1.0,0.0,0.858764,0.512371,0.227473,-0.973784,3,1,0.0,2.0,3.0,0.0,115.045,123.9414,23.62649,90.507686
2014-03-02,164.95106316493352,0.653555556,0.502928,0.808428,0.427135,0.006967,0.349703,0.003728,93.802313,0.535078,0.29625,37.16916666666667,71.36910984848484,179.06791666666666,1009.7175,0.0,0.0,46.643678,24.292115,0.193616,117.030832,1.960667,0.0,3,61,2014,1.0,0.0,0.867456,0.497513,-0.166568,-0.98603,3,2,0.0,2.0,3.0,0.0,115.045,123.9414,23.62649,90.507686
2014-03-03,162.56385374711311,0.3421,0.294236,0.584893,0.117032,0.003463,0.18305,0.001853,98.796721,0.535078,0.28125,37.66625,71.36910984848484,179.06791666666666,1009.7175,0.0,0.0,24.415372,12.885624,0.096216,61.259134,1.0263,0.0,3,62,2014,1.0,0.0,0.875892,0.482508,-0.742809,-0.669503,3,2,0.0,2.0,3.0,0.0,115.045,123.9414,23.62649,90.507686
2014-03-09,155.6370831356131,0.4975,0.403797,0.705337,0.247506,0.004796,0.266201,0.002566,103.722753,0.535078,0.2735714285714286,38.74785714285714,71.36910984848484,179.06791666666666,1009.7175,0.0,0.0,35.506132,19.277059,0.136102,89.086289,1.4925,0.0,3,68,2014,1.0,0.0,0.920971,0.38963,-0.870767,-0.491696,3,2,0.0,2.0,3.0,0.0,115.045,123.9414,23.62649,90.507686
2014-03-10,157.5259944426075,0.365051724,0.311192,0.604195,0.133263,0.003543,0.195331,0.001896,103.03139,0.535078,0.2716666666666666,38.29333333333333,71.36910984848484,179.06791666666666,1009.7175,0.0,0.0,26.053417,13.979047,0.099172,65.369052,1.095155,0.0,3,69,2014,1.0,0.0,0.927542,0.37372,-0.801541,-0.59794,3,2,0.0,2.0,3.0,0.0,115.045,123.9414,23.62649,90.507686
2014-03-11,160.73296216411373,0.528727778,0.424436,0.727137,0.279553,0.00499,0.282911,0.00267,105.947429,0.535078,0.2645833333333333,38.626666666666665,71.36910984848484,179.06791666666666,1009.7175,0.0,0.0,37.734831,20.422992,0.139893,94.678182,1.586183,0.0,3,70,2014,1.0,0.0,0.933837,0.357698,-0.905242,-0.424897,3,2,0.0,2.0,3.0,0.0,115.045,123.9414,23.62649,90.507686
2014-03-12,163.1046172393977,0.036677778,0.036021,0.191514,0.001345,0.000353,0.019625,0.000189,103.974273,0.535078,0.2725,38.73041666666666,71.36910984848484,179.06791666666666,1009.7175,0.0,0.0,2.61766,1.420546,0.009995,6.567813,0.110033,0.0,3,71,2014,1.0,0.0,0.939856,0.341571,0.817543,-0.575868,3,1,0.0,2.0,3.0,0.0,115.045,123.9414,23.62649,90.507686
2014-03-14,175.14832616789565,0.787088889,0.580588,0.88718,0.619509,0.012661,0.421154,0.006775,62.166667,0.535078,0.3542857142857142,28.24142857142857,71.36910984848484,17.635714285714283,1009.7175,0.0,0.0,56.173833,22.228515,0.278854,13.880875,2.361267,0.0,3,73,2014,1.0,0.0,0.951057,0.309017,-0.240216,-0.970719,3,2,0.0,2.0,3.0,0.0,115.045,123.9414,23.62649,90.507686
2014-03-15,162.20455360029808,0.215305556,0.194996,0.46401,0.046356,0.096036,0.115205,0.051387,2.241919,0.535078,9.49,21.5,71.36910984848484,417.5866666666666,1011.9766666666666,0.04,0.008612,15.366166,4.629069,2.04325,89.908729,0.645917,0.215306,3,74,2014,1.0,0.0,0.956235,0.2926,-0.951505,0.307633,3,1,1.0,2.0,2.0,1.0,115.045,123.9414,23.62649,90.507686
2014-03-16,162.20455360029808,0.425316667,0.354394,0.652163,0.180894,0.020484,0.227578,0.010961,20.763393,0.535078,1.1077083333333335,25.0761231884058,71.36910984848484,179.06791666666666,1009.7175,0.0,0.0,30.354472,10.665293,0.471127,76.160569,1.27595,0.212658,3,75,2014,1.0,0.0,0.96113,0.276097,0.2514535,-0.7050565,3,2,0.0,2.0,2.0,0.5,115.045,123.9414,23.62649,90.507686
2014-03-17,162.20455360029808,0.353538889,0.302723,0.594591,0.12499,0.017027,0.189171,0.009111,20.763393,0.535078,1.1077083333333335,25.0761231884058,71.36910984848484,179.06791666666666,1009.7175,0.0,0.0,25.231756,8.865385,0.391618,63.307472,1.060617,0.176769,3,76,2014,1.0,0.0,0.96574,0.259512,0.2514535,-0.7050565,3,2,0.0,2.0,2.0,0.5,115.045,123.9414,23.62649,90.507686
2014-03-18,147.5454698711367,1.048011111,0.716869,1.023724,1.098327,0.852389,0.560768,0.456095,1.229498,0.535078,15.63,19.34,71.36910984848484,557.95,1014.96,0.04,0.04192,74.79562,20.268535,16.380414,584.737799,3.144033,0.0,3,77,2014,1.0,0.0,0.970064,0.24285,-0.465615,-0.884988,3,3,1.0,2.0,1.0,0.0,115.045,123.9414,23.62649,90.507686
2014-03-19,139.29838805473105,0.798144444,0.586755,0.893389,0.637035,0.021811,0.42707,0.011671,36.593569,0.535078,0.5760869565217391,24.74043478260869,71.36910984848484,158.52434782608697,979.7114285714284,0.0,0.0,56.962858,19.746441,0.459801,126.525327,2.394433,0.0,3,78,2014,1.0,0.0,0.9741,0.226116,0.033117,-0.999451,3,2,0.0,2.0,2.0,0.0,115.045,123.9414,23.62649,90.507686
2014-03-20,141.33647180796075,0.507811111,0.410659,0.712609,0.257872,0.009211,0.271719,0.004928,55.133562,0.535078,0.3866666666666666,26.831666666666667,71.36910984848484,174.3886956521739,1009.7175,0.0,0.0,36.242027,13.625418,0.196354,88.556517,1.523433,0.0,3,79,2014,1.0,0.0,0.977848,0.209315,-0.402547,-0.915399,3,2,0.0,2.0,2.0,0.0,115.045,123.9414,23.62649,90.507686
2014-03-21,137.9963530532455,1.109711111,0.746551,1.053428,1.231459,0.017916,0.593782,0.009587,61.939282,0.535078,0.3529166666666667,28.05333333333333,71.36910984848484,149.98352941176472,1009.7175,0.0,0.0,79.199094,31.131096,0.391636,166.438389,3.329133,1.109711,3,80,2014,1.0,0.0,0.981306,0.192452,0.999688,0.02497,3,3,0.0,2.0,3.0,1.0,115.045,123.9414,23.62649,90.507686
2014-03-22,133.86852780300146,0.300033333,0.26239,0.547753,0.09002,0.004473,0.160541,0.002393,67.082013,0.535078,0.3470833333333333,29.99125,71.36910984848484,179.06791666666666,1009.7175,0.0,0.0,21.413112,8.998375,0.104137,53.726344,0.9001,0.0,3,81,2014,1.0,0.0,0.984474,0.175531,0.815751,-0.578404,3,2,0.0,2.0,3.0,0.0,115.045,123.9414,23.62649,90.507686
2014-03-23,124.371182567648,0.527117978,0.423382,0.726029,0.277853,0.007852,0.282049,0.004202,67.128994,0.535078,0.3447368421052632,29.854736842105265,71.36910984848484,179.06791666666666,1009.7175,0.0,0.0,37.619941,15.736969,0.181717,94.389918,1.581354,0.0,3,82,2014,1.0,0.0,0.987349,0.158559,0.594675,-0.803966,3,2,0.0,2.0,3.0,0.0,115.045,123.9414,23.62649,90.507686
2014-03-24,124.371182567648,0.0303,0.02985,0.174069,0.000918,0.001459,0.016213,0.000781,20.763393,0.535078,1.1077083333333335,25.0761231884058,71.36910984848484,179.06791666666666,1009.7175,0.0,0.0,2.162484,0.759807,0.033564,5.425758,0.0909,0.01515,3,83,2014,1.0,0.0,0.989932,0.14154,0.2514535,-0.7050565,3,1,0.0,2.0,2.0,0.5,115.045,123.9414,23.62649,90.507686
2014-03-25,99.0,0.618222222,0.481328,0.786271,0.382199,0.032607,0.330797,0.017447,18.96,0.535078,1.275,26.07,71.36910984848484,192.5472727272727,1000.09,0.05,0.030911,44.12197,16.117053,0.788233,119.037003,1.854667,0.0,3,84,2014,1.0,0.0,0.992222,0.124479,-0.261403,-0.96523,3,2,1.0,2.0,2.0,0.0,115.045,123.9414,23.62649,90.507686
2014-03-30,118.75968963735056,0.305355556,0.266475,0.55259,0.093242,0.004309,0.163389,0.002306,70.861111,0.535078,0.365,32.95041666666666,71.36910984848484,179.06791666666666,1009.7175,0.0,0.0,21.792954,10.061593,0.111455,54.679383,0.916067,0.0,3,89,2014,1.0,0.0,0.99925,0.038722,-0.680604,-0.732652,3,2,0.0,2.0,3.0,0.0,115.045,123.9414,23.62649,90.507686
2014-03-31,118.75968963735056,0.515033333,0.415437,0.717658,0.265259,0.006936,0.275583,0.003711,74.257009,0.535078,0.3458333333333334,33.10625,71.36910984848484,179.06791666666666,1009.7175,0.0,0.0,36.757471,17.050822,0.178116,92.225946,1.5451,0.0,3,90,2014,1.0,0.0,0.999769,0.021516,-0.291008,-0.956721,3,2,0.0,2.0,3.0,0.0,115.045,123.9414,23.62649,90.507686
2014-04-02,118.75968963735056,0.541011111,0.432439,0.735535,0.292693,0.006994,0.289483,0.003742,77.354247,0.535078,0.3316666666666666,33.39125,71.36910984848484,179.06791666666666,1009.7175,0.0,0.0,38.611481,18.065037,0.179435,96.877733,1.623033,0.0,4,92,2014,0.866025,-0.5,0.999917,-0.01291,-0.350092,-0.936715,3,2,0.0,2.0,3.0,0.0,115.045,123.9414,23.62649,90.507686
2014-04-03,112.46893363418616,0.881094444,0.631854,0.938666,0.776327,0.018402,0.471454,0.009847,47.87931,0.535078,0.5283333333333333,30.084166666666665,71.36910984848484,122.261,987.9057142857145,0.02,0.017622,62.882926,26.506992,0.465512,107.723488,2.643283,0.0,4,93,2014,0.866025,-0.5,0.999546,-0.03012,0.467454,-0.884017,3,3,1.0,2.0,3.0,0.0,115.045,123.9414,23.62649,90.507686
2014-04-04,104.0511650621169,0.936472222,0.660868,0.967715,0.87698,0.063471,0.501086,0.033962,14.754342,0.535078,1.5968421052631578,25.03578947368421,71.36910984848484,304.053125,987.6085714285716,0.12,0.112377,66.835189,23.445321,1.495398,284.737306,2.809417,0.936472,4,94,2014,0.866025,-0.5,0.99888,-0.047321,0.992509,0.12217,3,3,1.0,2.0,2.0,1.0,115.045,123.9414,23.62649,90.507686
2014-04-05,99.0686819886158,0.772838889,0.572582,0.879113,0.59728,0.013473,0.413529,0.007209,57.360942,0.535078,0.3779166666666667,27.41375,71.36910984848484,181.10125,954.85,0.0,0.0,55.156824,21.186412,0.292069,139.962089,2.318517,0.0,4,95,2014,0.866025,-0.5,0.997917,-0.064508,0.988862,-0.148838,3,2,0.0,2.0,2.0,0.0,115.045,123.9414,23.62649,90.507686
2014-04-06,94.67732513735876,0.852822222,0.61671,0.923484,0.727306,0.013583,0.456326,0.007268,62.786225,0.535078,0.3658333333333333,29.24791666666667,71.36910984848484,16.94,1009.7175,0.0,0.0,60.865163,24.943273,0.311991,14.446808,2.558467,0.0,4,96,2014,0.866025,-0.5,0.996659,-0.081676,0.714004,-0.700141,3,3,0.0,2.0,3.0,0.0,115.045,123.9414,23.62649,90.507686
2014-04-09,79.5676092981549,0.005844444,0.005827,0.076449,3.4e-05,7.9e-05,0.003127,4.2e-05,74.232448,0.535078,0.3391666666666666,32.60041666666667,71.36910984848484,179.06791666666666,1009.7175,0.0,0.0,0.417113,0.190531,0.001982,1.046552,0.017533,0.0,4,99,2014,0.866025,-0.5,0.991114,-0.133015,0.263207,-0.964739,3,1,0.0,2.0,3.0,0.0,115.045,123.9414,23.62649,90.507686
2014-04-10,77.40480533774137,0.711011111,0.537084,0.843215,0.505537,0.009167,0.380446,0.004905,77.563477,0.535078,0.3266666666666666,33.09375,71.36910984848484,179.06791666666666,1009.7175,0.0,0.0,50.74423,23.530024,0.232264,127.319278,2.133033,0.0,4,100,2014,0.866025,-0.5,0.988678,-0.150055,0.388005,-0.921657,3,2,0.0,2.0,3.0,0.0,115.045,123.9414,23.62649,90.507686
2014-04-11,77.11987466440023,0.406233333,0.340915,0.637364,0.165026,0.005162,0.217367,0.002762,78.69561,0.535078,0.3270833333333333,33.60958333333333,71.36910984848484,179.06791666666666,1009.7175,0.0,0.0,28.992511,13.653333,0.132872,72.743357,1.2187,0.0,4,101,2014,0.866025,-0.5,0.985948,-0.167052,0.077915,-0.99696,3,2,0.0,2.0,3.0,0.0,115.045,123.9414,23.62649,90.507686
2014-04-12,76.24549404068172,0.645077778,0.497788,0.803167,0.416125,0.008087,0.345167,0.004327,79.766571,0.535078,0.33375,34.59875,71.36910984848484,179.06791666666666,1009.7175,0.0,0.0,46.038627,22.318885,0.215295,115.512734,1.935233,0.0,4,102,2014,0.866025,-0.5,0.982927,-0.183998,-0.291627,-0.956532,3,2,0.0,2.0,3.0,0.0,115.045,123.9414,23.62649,90.507686
2014-04-13,76.22663694267605,0.534790698,0.428394,0.731294,0.286001,0.006113,0.286155,0.003271,87.481211,0.535078,0.2991666666666666,34.919583333333335,71.36910984848484,179.06791666666666,1009.7175,0.0,0.0,38.167536,18.674668,0.159992,95.763856,1.604372,0.0,4,103,2014,0.866025,-0.5,0.979614,-0.200891,0.464114,-0.885775,3,2,0.0,2.0,3.0,0.0,115.045,123.9414,23.62649,90.507686
