Date,PM2.5,AOD,Temperature,RH,Wind Speed,Solar Rad,BP,Rain,Month,DayOfYear,Year,Season_ord,AOD_Loading_ord,Rain_Status_ord,Humidity_ord,Temp_ord,Wind_Polluted,Wind_Origin_missing,WindDir_sin,WindDir_cos,WindDir_missing,GeoZone_enc,Station_enc,Latitude,Longitude
2014-05-01,66.51823530079058,0.865411765,29.946818181818184,70.05454545454546,2.7877272727272726,283.5936363636364,1007.455909090909,0.72,5,121,2014,3,3,1.0,2.0,3.0,0.0,0.0,0.21691204965185135,-0.9761911507055535,0.0,83.5885,85.3572,22.323153,91.802209
2014-05-02,63.77640053264434,0.622639535,28.12,69.50380952380952,2.51,223.32047619047617,1008.8238095238096,3.45,5,122,2014,3,2,1.0,2.0,3.0,0.0,0.0,0.6041091180935918,-0.7969016083784639,0.0,83.5885,85.3572,22.323153,91.802209
2014-05-04,58.963418346142326,0.351,28.527,66.7585,2.366190476190476,300.5433333333333,1008.4919047619048,0.44,5,124,2014,3,2,1.0,2.0,3.0,0.0,0.0,0.3357490749982655,-0.9419514629946752,0.0,83.5885,85.3572,22.323153,91.802209
2014-05-06,61.76001566371926,0.787857143,29.514285714285712,68.6852380952381,1.4747619047619047,249.18238095238087,1009.4509523809523,0.21,5,126,2014,3,2,1.0,2.0,3.0,0.0,0.0,0.5733585585409251,-0.8193045608001169,0.0,83.5885,85.3572,22.323153,91.802209
2014-05-07,59.088689390643246,0.324662791,29.33909090909091,72.24409090909091,3.1686363636363635,242.79,1008.2831818181818,0.67,5,127,2014,3,2,1.0,2.0,3.0,0.0,0.0,0.3955673614236974,-0.9184369671220197,0.0,83.5885,85.3572,22.323153,91.802209
2014-05-08,56.176193037308046,0.868,28.361666666666665,74.33583333333333,3.780833333333333,223.24291666666667,1006.4845833333334,8.1,5,128,2014,3,3,2.0,2.0,3.0,0.0,0.0,0.33840947026912804,-0.9409989534702832,0.0,83.5885,85.3572,22.323153,91.802209
2014-05-09,52.25316502410914,0.569523256,29.98190476190476,74.83190476190477,4.395714285714286,179.81952380952382,1004.5504761904764,1.54,5,129,2014,3,2,1.0,2.0,3.0,0.0,0.0,-0.22465951343772392,-0.9744373263693901,0.0,83.5885,85.3572,22.323153,91.802209
2014-05-10,49.087569629660535,0.562666667,30.259047619047617,73.93523809523809,3.8285714285714287,191.45,1005.1804761904764,0.8200000000000001,5,130,2014,3,2,1.0,2.0,3.0,0.0,0.0,-0.1283010683878421,-0.9917352650029837,0.0,83.5885,85.3572,22.323153,91.802209
2014-05-12,43.83746142637209,0.912111111,28.583,75.8545,2.8685,266.1625,1007.28,0.55,5,132,2014,3,3,1.0,3.0,3.0,0.0,0.0,0.4902878062722495,-0.8715605928567131,0.0,83.5885,85.3572,22.323153,91.802209
2014-05-13,42.72416980009277,1.01775,30.12173913043478,75.46173913043478,2.550869565217391,227.49565217391304,1007.0843478260869,0.57,5,133,2014,3,3,1.0,3.0,3.0,0.0,0.0,0.1833322258941468,-0.9830510134009819,0.0,83.5885,85.3572,22.323153,91.802209
2014-05-14,42.97839989348134,1.557941176,30.055714285714284,77.02904761904763,2.579047619047619,199.93904761904764,1005.74,1.39,5,134,2014,3,3,1.0,3.0,3.0,0.0,0.0,0.1081728661360492,-0.9941320993871551,0.0,83.5885,85.3572,22.323153,91.802209
2014-05-15,43.16506580047765,1.174736842,29.66333333333333,75.03857142857143,2.6466666666666665,207.62380952380948,1004.5657142857144,0.4599999999999999,5,135,2014,3,3,1.0,3.0,3.0,0.0,0.0,0.3303731967230964,-0.9438503858594127,0.0,83.5885,85.3572,22.323153,91.802209
2014-05-16,44.249145775583415,0.552569767,30.239,73.4135,2.201904761904762,264.17380952380955,1005.3628571428573,0.39,5,136,2014,3,2,1.0,2.0,3.0,0.0,0.0,0.17682298238228436,-0.9842426697219717,0.0,83.5885,85.3572,22.323153,91.802209
2014-05-17,45.27098376111289,0.249674419,30.75208333333333,72.23875,2.01625,265.1508333333333,1007.20875,0.52,5,137,2014,3,1,1.0,2.0,3.0,0.0,0.0,-0.05513170944389018,-0.9984790907243849,0.0,83.5885,85.3572,22.323153,91.802209
2014-05-18,47.49284002084416,0.33355814,30.4325,74.131,1.9195,224.6425,1007.177,0.26,5,138,2014,3,2,1.0,2.0,3.0,0.0,0.0,0.16374781114391695,-0.9865022323064333,0.0,83.5885,85.3572,22.323153,91.802209
2014-05-19,48.20819841563221,0.945916667,30.737142857142857,70.2357142857143,2.225,248.505,1007.355,0.41,5,139,2014,3,3,1.0,2.0,3.0,0.0,0.0,0.1679028575823878,-0.9858035455483352,0.0,83.5885,85.3572,22.323153,91.802209
2014-05-20,48.63939043837009,0.801772727,30.47142857142857,70.15,2.152857142857143,216.4109523809524,1006.2290476190476,0.43,5,140,2014,3,3,1.0,2.0,3.0,0.0,0.0,0.03681812385535671,-0.9993219830243761,0.0,83.5885,85.3572,22.323153,91.802209
2014-05-21,47.75578299447842,0.613686047,30.413809523809523,71.26523809523809,2.4961904761904763,221.89666666666668,1004.37,0.47,5,141,2014,3,2,1.0,2.0,3.0,0.0,0.0,0.2346897164600905,-0.9720703354119404,0.0,83.5885,85.3572,22.323153,91.802209
2014-05-22,45.71674712120065,0.785666667,30.68318181818182,70.82272727272726,2.445909090909091,231.08,1002.8572727272727,0.5,5,142,2014,3,2,1.0,2.0,3.0,0.0,0.0,0.1943043907591236,-0.9809412845485329,0.0,83.5885,85.3572,22.323153,91.802209
2014-05-23,43.7964730840284,0.8415,30.66318181818182,68.36863636363636,2.423636363636364,202.6790909090909,1004.6045454545456,0.51,5,143,2014,3,3,1.0,2.0,3.0,0.0,0.0,0.41314777779741685,-0.9106639960496167,0.0,83.5885,85.3572,22.323153,91.802209
2014-05-25,40.45325642120701,0.448,28.75565217391304,73.14217391304348,3.2317391304347827,220.8952173913044,1008.6960869565216,0.54,5,145,2014,3,2,1.0,2.0,3.0,0.0,0.0,0.9922331396234398,-0.12439210840327206,0.0,83.5885,85.3572,22.323153,91.802209
2014-05-26,38.91917124146778,0.7025625,29.14333333333333,73.01708333333333,2.7325,275.96791666666667,1009.3983333333334,0.74,5,146,2014,3,2,1.0,2.0,3.0,0.0,0.0,0.9697105856527198,-0.2442567912526879,0.0,83.5885,85.3572,22.323153,91.802209
2014-05-29,36.507220387117385,0.625041667,30.273000000000003,70.44500000000001,2.339,149.476,1005.95,0.22,5,149,2014,3,2,1.0,2.0,3.0,0.0,0.0,0.16807647429192032,-0.9857739592774794,0.0,83.5885,85.3572,22.323153,91.802209
2014-05-30,36.04907713382917,1.1116,28.61478260869565,74.31782608695652,2.8730434782608696,229.92434782608697,1005.4260869565215,0.64,5,150,2014,3,3,1.0,2.0,3.0,0.0,0.0,0.9113095711001302,-0.41172183039194876,0.0,83.5885,85.3572,22.323153,91.802209
2014-06-05,36.44934919904287,0.813,29.88434782608696,73.79173913043478,2.112608695652174,251.78565217391304,1002.581304347826,0.4,6,156,2014,1,3,1.0,2.0,3.0,0.0,0.0,0.4510197740027162,-0.892513957010499,0.0,83.5885,85.3572,22.323153,91.802209
2014-06-07,34.34687095368723,0.862095238,30.637391304347823,70.50652173913043,2.3052173913043474,284.40173913043475,999.708695652174,0.71,6,158,2014,1,3,1.0,2.0,3.0,0.0,0.0,0.22378265702924077,-0.974639072894645,0.0,83.5885,85.3572,22.323153,91.802209
2014-06-08,32.55413656750424,1.016833333,29.49,72.5125,2.819,172.7855,996.4257894736842,0.93,6,159,2014,1,3,1.0,2.0,3.0,0.0,0.0,0.44910849047124235,-0.8934772318233084,0.0,83.5885,85.3572,22.323153,91.802209
2014-06-11,29.72444979677322,1.615857143,29.45428571428572,71.23857142857143,2.639047619047619,269.94714285714286,998.354,0.8,6,162,2014,1,3,1.0,2.0,3.0,0.0,0.0,0.6238925871997837,-0.7815101020698071,0.0,83.5885,85.3572,22.323153,91.802209
2014-06-13,33.129172280146875,1.8624,29.089565217391304,75.4608695652174,1.8021739130434784,123.54,997.5652173913044,0.85,6,164,2014,1,3,1.0,3.0,3.0,0.0,0.0,0.9150270247820476,-0.40339254321134155,0.0,83.5885,85.3572,22.323153,91.802209
2014-06-14,33.19760507295765,0.7143,30.02521739130435,71.76565217391305,2.6847826086956523,287.64434782608697,999.1409090909092,3.2299999999999995,6,165,2014,1,2,1.0,2.0,3.0,0.0,0.0,0.5396271489867162,-0.8419041157260537,0.0,83.5885,85.3572,22.323153,91.802209
2014-07-10,26.94279005236299,0.5842,30.454166666666666,72.2025,2.294166666666667,286.82,999.8825,17.77,7,191,2014,1,2,2.0,2.0,3.0,0.0,0.0,-0.3984689502697429,-0.9171818225798684,0.0,83.5885,85.3572,22.323153,91.802209
2014-07-11,25.455850256506967,0.6625,29.12681818181818,78.25727272727273,1.820454545454545,280.9731818181818,999.885,3.17,7,192,2014,1,2,1.0,3.0,3.0,0.0,0.0,0.9862567802739409,-0.16521974265710335,0.0,83.5885,85.3572,22.323153,91.802209
2014-07-12,25.42204969354817,0.68,30.57608695652174,71.33,2.526086956521739,289.0317391304348,999.2647826086956,0.18,7,193,2014,1,2,1.0,2.0,3.0,0.0,0.0,0.9715365380886862,-0.23688975317360342,0.0,83.5885,85.3572,22.323153,91.802209
2014-07-25,20.636785719307223,0.526333333,29.05875,73.63208333333334,2.005416666666666,308.76,1002.4383333333334,2.5,7,206,2014,1,2,1.0,2.0,3.0,0.0,0.0,0.3855571526522188,-0.9226839556634295,0.0,83.5885,85.3572,22.323153,91.802209
2014-08-09,18.38993262808837,0.723,28.281739130434783,76.69608695652174,3.3391304347826085,196.55,1003.2543478260868,0.89,8,221,2014,1,2,1.0,3.0,3.0,0.0,0.0,0.5783220184274077,-0.8158085823292429,0.0,83.5885,85.3572,22.323153,91.802209
2014-08-20,22.545705446607844,0.984,27.146,82.53200000000001,2.0876190476190475,196.3845,1007.4305,10.2,8,232,2014,1,3,2.0,3.0,2.0,0.0,0.0,0.39574395892053155,-0.9183608871124165,0.0,83.5885,85.3572,22.323153,91.802209
2014-08-30,20.874164262691004,0.077767442,27.39090909090909,81.77318181818181,2.080454545454545,157.61499999999998,1004.8390909090908,2.64,8,242,2014,1,1,1.0,3.0,2.0,0.0,0.0,0.9141092617689724,-0.40546794885438747,0.0,83.5885,85.3572,22.323153,91.802209
2014-09-03,19.72814842179967,0.769,28.44190476190476,76.08047619047619,2.066190476190476,246.4438095238096,1006.39,0.26,9,246,2014,1,2,1.0,3.0,3.0,0.0,0.0,0.6518274224629645,-0.7583673327123789,0.0,83.5885,85.3572,22.323153,91.802209
2014-09-09,17.914985908787457,0.909,28.51434782608696,74.16739130434782,2.3769565217391304,236.0426086956522,1006.6043478260872,1.04,9,252,2014,1,3,1.0,2.0,3.0,0.0,0.0,0.40932077219165847,-0.9123905443681584,0.0,83.5885,85.3572,22.323153,91.802209
2014-09-10,18.46092190109077,0.73,28.64952380952381,75.04380952380953,2.202857142857143,242.07857142857145,1006.5780952380952,0.27,9,253,2014,1,2,1.0,3.0,3.0,0.0,0.0,0.4856090124358843,-0.8741761190063735,0.0,83.5885,85.3572,22.323153,91.802209
2014-09-11,19.248190590766608,0.802,28.853181818181817,75.65727272727273,2.111818181818182,246.6445454545455,1007.8527272727272,0.24,9,254,2014,1,3,1.0,3.0,3.0,0.0,0.0,0.5524793377411618,-0.8335265930785216,0.0,83.5885,85.3572,22.323153,91.802209
2014-09-17,20.779928092255147,0.492142857,29.191000000000003,77.4485,1.973,211.3215,1001.7235,0.24,9,260,2014,1,2,1.0,3.0,3.0,0.0,0.0,0.8759154107606076,-0.4824647066802669,0.0,83.5885,85.3572,22.323153,91.802209
2014-09-18,20.732032712442845,0.639666667,28.9625,77.8335,1.954,156.0125,1004.2575,0.36,9,261,2014,1,2,1.0,3.0,3.0,0.0,0.0,0.45157843681788484,-0.8922314248002676,0.0,83.5885,85.3572,22.323153,91.802209
2014-09-27,23.51829425611138,1.662,27.385,76.6009090909091,1.5590909090909089,125.66272727272728,1011.3327272727272,0.2,9,270,2014,1,3,1.0,3.0,2.0,0.0,0.0,0.5824003114050039,-0.812902132655189,0.0,83.5885,85.3572,22.323153,91.802209
2014-09-28,27.426860079970734,0.69975,28.69238095238095,75.63571428571429,1.1185714285714283,216.40238095238087,1011.5014285714284,0.18,9,271,2014,1,2,1.0,3.0,3.0,0.0,0.0,0.207927949737801,-0.9781441446524303,0.0,83.5885,85.3572,22.323153,91.802209
2014-09-29,32.70088477071108,0.782416667,29.44954545454545,72.43454545454546,1.1195454545454544,214.82409090909093,1010.0804545454546,0.2,9,272,2014,1,2,1.0,2.0,3.0,0.0,0.0,0.5710848321249707,-0.8208910491147982,0.0,83.5885,85.3572,22.323153,91.802209
2014-09-30,39.75228460294284,1.459202703,29.33714285714285,73.99,1.489047619047619,177.25190476190477,1010.0204761904762,0.16,9,273,2014,1,3,1.0,2.0,3.0,1.0,0.0,0.9825092570259498,0.186213747769374,0.0,83.5885,85.3572,22.323153,91.802209
2014-10-01,44.6121676164168,1.150636364,28.903809523809525,76.6604761904762,1.019047619047619,140.24380952380952,1010.6085714285714,3.08,10,274,2014,2,3,1.0,3.0,3.0,0.0,0.0,0.8517791886458469,-0.5239009579966645,0.0,83.5885,85.3572,22.323153,91.802209
2014-10-02,46.15373262139078,1.25225,27.767894736842106,79.35842105263157,1.114210526315789,131.96105263157895,1010.5326315789472,0.12,10,275,2014,2,3,1.0,3.0,2.0,0.0,0.0,0.9232349260100317,-0.3842359579675636,0.0,83.5885,85.3572,22.323153,91.802209
2014-10-03,47.54708177837149,1.08565,28.020416666666662,78.08,1.3883333333333334,180.3720833333333,1009.0766666666668,4.32,10,276,2014,2,3,1.0,3.0,3.0,0.0,0.0,0.9087784417651161,-0.4172789759656809,0.0,83.5885,85.3572,22.323153,91.802209
2014-10-04,47.66326158422854,0.36372093,27.77523809523809,80.66333333333334,1.1842857142857144,141.73333333333335,1009.3080952380952,2.34,10,277,2014,2,2,1.0,3.0,2.0,0.0,0.0,0.5660431644065613,-0.824375603732065,0.0,83.5885,85.3572,22.323153,91.802209
2014-10-05,49.185156900016345,0.747013889,29.09083333333333,75.37416666666667,1.6133333333333333,224.4704166666667,1010.1379166666668,0.3,10,278,2014,2,2,1.0,3.0,3.0,0.0,0.0,0.8124186397410842,-0.5830745696746227,0.0,83.5885,85.3572,22.323153,91.802209
2014-10-06,48.2445150235355,0.745,28.67875,71.17833333333333,1.7483333333333333,232.9620833333333,1010.2383333333332,3.65,10,279,2014,2,2,1.0,2.0,3.0,0.0,0.0,0.6518447551588868,-0.7583524346712752,0.0,83.5885,85.3572,22.323153,91.802209
2014-10-07,46.17658856550791,0.375162791,27.758333333333336,72.69166666666666,2.0091666666666668,214.47458333333336,1009.605,0.7,10,280,2014,2,2,1.0,2.0,2.0,0.0,0.0,0.9945908514642245,-0.10387029500135639,0.0,83.5885,85.3572,22.323153,91.802209
2014-10-08,44.57683260294627,0.467209677,28.660416666666663,74.32041666666667,1.8716666666666668,217.7825,1009.00875,0.8099999999999999,10,281,2014,2,2,1.0,2.0,3.0,0.0,0.0,0.8652899769158705,-0.5012716387837359,0.0,83.5885,85.3572,22.323153,91.802209
2014-10-09,46.11996001739597,0.4564,29.73625,72.82208333333334,1.3854166666666667,209.6341666666667,1008.7191666666666,2.43,10,282,2014,2,2,1.0,2.0,3.0,0.0,0.0,0.7352794357227982,-0.6777640824085941,0.0,83.5885,85.3572,22.323153,91.802209
2014-10-10,46.7195226188412,0.287418605,28.32,77.64375,1.6016666666666666,189.37958333333333,1008.3466666666668,1.21,10,283,2014,2,1,1.0,3.0,3.0,0.0,0.0,0.8949311167362968,-0.44620432124434284,0.0,83.5885,85.3572,22.323153,91.802209
2014-10-11,45.05814331156876,0.62995,27.36083333333333,79.64375,2.0516666666666667,132.58291666666668,1008.4666666666668,7.26,10,284,2014,2,2,2.0,3.0,2.0,1.0,0.0,0.9762140896651964,0.2168087893493983,0.0,83.5885,85.3572,22.323153,91.802209
2014-10-18,41.39033636263435,0.463130952,26.987391304347828,67.85913043478261,2.611304347826087,220.53434782608696,1011.56,0.21,10,291,2014,2,2,1.0,2.0,2.0,0.0,0.0,0.9009255908512701,-0.4339735933778574,0.0,83.5885,85.3572,22.323153,91.802209
2014-10-19,44.77521147451025,0.6259,27.003478260869567,66.18304347826087,1.8691304347826088,219.9930434782609,1011.5534782608696,0.21,10,292,2014,2,2,1.0,2.0,2.0,0.0,0.0,0.39927788716942797,-0.9168299563264267,0.0,83.5885,85.3572,22.323153,91.802209
2014-10-20,46.83436054589957,0.356988372,26.747391304347826,64.53304347826086,1.9843478260869565,221.36565217391305,1012.0465217391304,0.2,10,293,2014,2,2,1.0,2.0,2.0,1.0,0.0,0.9857571186626652,0.16817521519498654,0.0,83.5885,85.3572,22.323153,91.802209
2014-10-21,49.50133128080815,0.39627907,27.282083333333333,67.53708333333333,1.76,218.43541666666667,1013.385,0.12,10,294,2014,2,2,1.0,2.0,2.0,0.0,0.0,0.8602492779423097,-0.5098736900446373,0.0,83.5885,85.3572,22.323153,91.802209
2014-10-22,51.69055757058886,0.8545,28.216666666666665,69.66047619047619,1.4023809523809525,210.6847619047619,1013.4980952380952,0.1,10,295,2014,2,3,1.0,2.0,3.0,0.0,0.0,0.45769657713832224,-0.8891084541696046,0.0,83.5885,85.3572,22.323153,91.802209
2014-10-23,53.63760599116002,0.308930233,28.31954545454545,67.51409090909091,1.2177272727272728,184.72636363636363,1012.4636363636364,0.13,10,296,2014,2,2,1.0,2.0,3.0,0.0,0.0,0.3513886178713777,-0.9362296936278206,0.0,83.5885,85.3572,22.323153,91.802209
2014-10-24,56.16378090019551,0.360744186,28.31125,70.34541666666667,1.2520833333333334,192.11291666666668,1011.6441666666666,0.12,10,297,2014,2,2,1.0,2.0,3.0,0.0,0.0,0.45936670994250073,-0.8882467144868043,0.0,83.5885,85.3572,22.323153,91.802209
2014-10-25,57.44261363102965,0.461243243,26.95,75.21588235294118,1.1276470588235294,57.33647058823529,1011.838823529412,0.14,10,298,2014,2,2,1.0,3.0,2.0,0.0,0.0,0.6779710198940918,-0.7350886315157955,0.0,83.5885,85.3572,22.323153,91.802209
2014-10-26,59.27853543577966,0.281604651,28.22125,66.5025,1.2954166666666669,174.25833333333333,1013.3954166666668,0.1,10,299,2014,2,1,1.0,2.0,3.0,0.0,0.0,0.2772587569676893,-0.9607952860441874,0.0,83.5885,85.3572,22.323153,91.802209
2014-10-30,52.11201579242391,0.200534884,25.91608695652173,73.31,2.265652173913044,133.16521739130437,1011.3008695652172,0.22,10,303,2014,2,1,1.0,2.0,2.0,0.0,0.0,0.7334874922210277,-0.6797029489087919,0.0,83.5885,85.3572,22.323153,91.802209
2014-10-31,51.907655918303405,0.234930233,26.649,69.9805,2.07,80.705,1010.545,0.06,10,304,2014,2,1,1.0,2.0,2.0,0.0,0.0,-0.25606161623749696,-0.9666604619460966,0.0,83.5885,85.3572,22.323153,91.802209
2014-11-01,52.34259979234358,0.256940476,25.492142857142856,65.93071428571429,2.217857142857143,161.29142857142855,1011.3357142857144,0.04,11,305,2014,2,1,1.0,2.0,2.0,0.0,0.0,-0.8093246471010012,-0.5873615714318055,0.0,83.5885,85.3572,22.323153,91.802209
2014-11-02,56.19621353691563,0.272709302,26.99,65.42041666666667,2.0829166666666667,206.0120833333333,1009.9270833333334,1.24,11,306,2014,2,1,1.0,2.0,2.0,0.0,0.0,0.06454682234046155,-0.9979146795822521,0.0,83.5885,85.3572,22.323153,91.802209
2014-11-03,56.84734709640296,0.227476744,27.607916666666668,65.31416666666667,1.6229166666666668,208.11125,1011.09375,0.54,11,307,2014,2,1,1.0,2.0,2.0,0.0,0.0,-0.3810165877975022,-0.9245682018235043,0.0,83.5885,85.3572,22.323153,91.802209
2014-11-04,59.49241819341807,0.275593023,27.856666666666666,66.97125,1.8875,200.63875,1010.4858333333332,0.45,11,308,2014,2,1,1.0,2.0,2.0,0.0,0.0,0.24003743811226275,-0.970763631531642,0.0,83.5885,85.3572,22.323153,91.802209
2014-11-05,58.856921551666375,0.482521739,28.07166666666667,67.87583333333333,2.1079166666666667,188.3658333333333,1009.4866666666668,0.6,11,309,2014,2,2,1.0,2.0,3.0,0.0,0.0,0.939500955941643,-0.3425462797706889,0.0,83.5885,85.3572,22.323153,91.802209
2014-11-06,63.355,0.49377907,27.98875,70.85083333333334,2.180833333333333,187.3595833333333,1008.1858333333332,0.58,11,310,2014,2,2,1.0,2.0,2.0,0.0,0.0,0.1422330402345564,-0.9898331992137034,0.0,83.5885,85.3572,22.323153,91.802209
2014-11-11,59.3394796768532,0.494546512,27.1375,56.02166666666667,2.3025,188.425,1012.4704166666668,0.73,11,315,2014,2,2,1.0,2.0,2.0,0.0,0.0,0.25832027745586145,-0.9660593326784472,0.0,83.5885,85.3572,22.323153,91.802209
2014-11-12,64.95343140389872,0.288639535,26.437083333333334,59.0375,2.2416666666666667,187.6158333333333,1013.12375,0.7,11,316,2014,2,1,1.0,2.0,2.0,0.0,0.0,0.48841818922788677,-0.8726096907732301,0.0,83.5885,85.3572,22.323153,91.802209
2014-11-13,70.08457613614826,0.641383721,26.25916666666667,61.19083333333333,2.5195833333333333,180.2645833333333,1013.8475,0.57,11,317,2014,2,2,1.0,2.0,2.0,0.0,0.0,0.25999193055600783,-0.9656107891100637,0.0,83.5885,85.3572,22.323153,91.802209
2014-11-14,76.47320871641072,0.632267442,25.769583333333333,65.7,1.9158333333333333,160.70166666666668,1013.3970833333332,0.56,11,318,2014,2,2,1.0,2.0,2.0,0.0,0.0,-0.6046628307471424,-0.7964815510185108,0.0,83.5885,85.3572,22.323153,91.802209
2014-11-15,80.8629210010404,0.561988372,24.953333333333333,57.78833333333333,1.8166666666666669,155.56875,1012.6483333333334,0.5,11,319,2014,2,2,1.0,2.0,2.0,0.0,0.0,-0.6155353947767709,-0.7881092422862486,0.0,83.5885,85.3572,22.323153,91.802209
2014-11-16,90.87140886374472,0.63422093,24.179166666666664,54.48374999999999,1.2020833333333334,163.28625000000002,1012.6995833333334,0.64,11,320,2014,2,2,1.0,2.0,2.0,0.0,0.0,0.4500789591519294,-0.8929887628233156,0.0,83.5885,85.3572,22.323153,91.802209
2014-11-17,99.56189595960127,0.812465116,23.6875,65.52541666666666,1.31625,155.9775,1013.4375,0.86,11,321,2014,2,3,1.0,2.0,2.0,0.0,0.0,0.704866378709617,-0.7093401075399521,0.0,83.5885,85.3572,22.323153,91.802209
2014-11-18,101.81409146534654,1.043244186,24.06,68.37916666666666,1.799583333333333,166.94125,1014.5108333333332,0.68,11,322,2014,2,3,1.0,2.0,2.0,0.0,0.0,0.4059525615925879,-0.9138941501817462,0.0,83.5885,85.3572,22.323153,91.802209
2014-11-19,101.77970228656709,0.817965116,24.14208333333333,65.35041666666667,1.2945833333333334,176.0625,1014.185,0.72,11,323,2014,2,3,1.0,2.0,2.0,0.0,0.0,0.19406313928973026,-0.9809890406977108,0.0,83.5885,85.3572,22.323153,91.802209
2014-11-20,104.0729106696716,0.793267442,23.955416666666665,67.43458333333334,1.6641666666666666,163.56583333333333,1013.2979166666668,0.6799999999999999,11,324,2014,2,2,1.0,2.0,2.0,0.0,0.0,0.7484398922422595,-0.6632026294432155,0.0,83.5885,85.3572,22.323153,91.802209
