Monitoring_Station,Date,Year,Month,AOD,PM2.5,AOD_Kalman,PM25_Kalman
Darus Salam,2019-09-10,2019,9,0.5281,25.83,0.6499,30.06
Darus Salam,2019-09-11,2019,9,0.9493,25.34,0.6957,30.64
Darus Salam,2019-09-12,2019,9,1.1693,,0.7287,31.48
Darus Salam,2019-09-13,2019,9,0.7062,,0.7398,32.32
Darus Salam,2019-09-14,2019,9,0.8641,,0.7525,33.17
Darus Salam,2019-09-15,2019,9,0.4581,,0.7597,34.01
Darus Salam,2019-09-16,2019,9,0.7554,,0.7819,34.85
Darus Salam,2019-09-17,2019,9,1.1689,,0.8055,35.7
Darus Salam,2019-09-18,2019,9,0.6222,,0.8109,36.54
Darus Salam,2019-09-19,2019,9,0.7844,,0.8257,37.38
Darus Salam,2019-09-20,2019,9,1.1164,,0.8426,38.22
Darus Salam,2019-09-21,2019,9,1.2817,62.45,0.8458,39.07
Darus Salam,2019-09-22,2019,9,0.869,,0.8272,38.74
Darus Salam,2019-09-23,2019,9,0.7112,40.66,0.8065,38.41
Darus Salam,2019-09-24,2019,9,0.6251,34.12,0.7906,37.97
Darus Salam,2019-09-25,2019,9,0.6456,18.18,0.783,37.73
Darus Salam,2019-09-26,2019,9,0.842,28.0,0.7822,38.46
Darus Salam,2019-09-27,2019,9,0.8279,29.82,0.7784,39.71
Darus Salam,2019-09-28,2019,9,0.8664,57.09,0.7722,41.46
Darus Salam,2019-09-29,2019,9,0.8854,33.35,0.7612,42.43
Darus Salam,2019-09-30,2019,9,,40.78,0.7441,43.85
Darus Salam,2019-10-01,2019,10,,,0.7269,45.42
Darus Salam,2019-10-02,2019,10,0.7938,41.79,0.7097,47.0
Darus Salam,2019-10-03,2019,10,0.512,65.71,0.6884,48.83
Darus Salam,2019-10-04,2019,10,0.3407,50.66,0.6758,49.82
Darus Salam,2019-10-05,2019,10,0.6772,42.06,0.68,50.77
Darus Salam,2019-10-06,2019,10,0.6526,61.69,0.6844,52.15
Darus Salam,2019-10-07,2019,10,0.6428,66.02,0.6903,53.06
Darus Salam,2019-10-08,2019,10,0.715,49.16,0.6986,53.32
Darus Salam,2019-10-09,2019,10,0.9257,54.16,0.7061,53.79
Darus Salam,2019-10-10,2019,10,1.065,37.37,0.7026,54.23
Darus Salam,2019-10-11,2019,10,,36.56,0.681,55.52
Darus Salam,2019-10-12,2019,10,,41.32,0.6594,57.76
Darus Salam,2019-10-13,2019,10,0.3041,73.94,0.6378,60.83
Darus Salam,2019-10-14,2019,10,0.3436,68.07,0.6329,63.23
Darus Salam,2019-10-15,2019,10,0.4513,78.49,0.6424,65.4
Darus Salam,2019-10-16,2019,10,0.4713,51.0,0.6615,66.91
Darus Salam,2019-10-17,2019,10,0.5639,65.3,0.6901,69.21
Darus Salam,2019-10-18,2019,10,1.0424,,0.725,71.71
Darus Salam,2019-10-19,2019,10,,89.54,0.744,74.21
Darus Salam,2019-10-20,2019,10,,80.68,0.7631,75.95
Darus Salam,2019-10-21,2019,10,1.2333,100.19,0.7821,77.44
Darus Salam,2019-10-22,2019,10,1.1311,98.87,0.7786,77.8
Darus Salam,2019-10-23,2019,10,,146.71,0.7574,77.11
Darus Salam,2019-10-24,2019,10,0.7321,73.81,0.7363,72.94
Darus Salam,2019-10-25,2019,10,1.0503,23.31,0.7154,68.72
Darus Salam,2019-10-26,2019,10,0.2676,25.03,0.6777,66.77
Darus Salam,2019-10-27,2019,10,0.4903,34.51,0.6605,66.91
Darus Salam,2019-10-28,2019,10,0.5744,34.9,0.6518,68.67
Darus Salam,2019-10-29,2019,10,0.5208,66.23,0.647,72.12
Darus Salam,2019-10-30,2019,10,,90.14,0.6485,75.87
Darus Salam,2019-10-31,2019,10,,70.68,0.6501,78.9
Darus Salam,2019-11-01,2019,11,0.4169,64.67,0.6516,82.34
Darus Salam,2019-11-02,2019,11,0.2756,77.49,0.6648,86.66
Darus Salam,2019-11-03,2019,11,0.5547,134.39,0.6975,91.44
Darus Salam,2019-11-04,2019,11,,143.31,0.7374,94.08
Darus Salam,2019-11-05,2019,11,,100.36,0.7772,94.25
Darus Salam,2019-11-06,2019,11,1.5833,141.66,0.8171,94.12
Darus Salam,2019-11-07,2019,11,1.6861,95.31,0.8186,91.61
Darus Salam,2019-11-08,2019,11,0.6056,83.83,0.7768,88.92
Darus Salam,2019-11-09,2019,11,0.6607,29.47,0.7435,86.48
Darus Salam,2019-11-10,2019,11,1.0,19.49,0.7144,86.89
Darus Salam,2019-11-11,2019,11,,25.68,0.6709,90.67
Darus Salam,2019-11-12,2019,11,0.4276,108.29,0.6275,97.7
Darus Salam,2019-11-13,2019,11,0.0412,118.0,0.5941,104.2
Darus Salam,2019-11-14,2019,11,0.1308,103.98,0.5883,110.01
Darus Salam,2019-11-15,2019,11,0.0066,145.28,0.6054,116.12
Darus Salam,2019-11-16,2019,11,0.76,126.08,0.6524,120.78
Darus Salam,2019-11-17,2019,11,1.1918,174.91,0.6941,125.17
Darus Salam,2019-11-18,2019,11,,148.54,0.7109,127.07
Darus Salam,2019-11-19,2019,11,,,0.7276,127.9
Darus Salam,2019-11-20,2019,11,1.1442,,0.7444,128.72
Darus Salam,2019-11-21,2019,11,0.7325,96.86,0.7412,129.55
Darus Salam,2019-11-22,2019,11,,206.01,0.7384,132.02
Darus Salam,2019-11-23,2019,11,0.6519,140.22,0.7356,130.78
Darus Salam,2019-11-24,2019,11,0.7426,135.83,0.737,129.07
Darus Salam,2019-11-25,2019,11,0.6056,132.42,0.7381,127.02
Darus Salam,2019-11-26,2019,11,0.8818,136.77,0.7459,124.71
Darus Salam,2019-11-27,2019,11,,72.62,0.7468,121.79
Darus Salam,2019-11-28,2019,11,0.7774,85.62,0.7477,121.33
Darus Salam,2019-11-29,2019,11,0.3605,119.86,0.7472,122.65
Darus Salam,2019-11-30,2019,11,1.4148,120.34,0.766,124.12
Darus Salam,2019-12-01,2019,12,,159.89,0.7524,125.77
Darus Salam,2019-12-02,2019,12,0.5395,133.7,0.7387,125.71
Darus Salam,2019-12-03,2019,12,,136.07,0.735,125.26
Darus Salam,2019-12-04,2019,12,,126.34,0.7314,124.27
Darus Salam,2019-12-05,2019,12,,90.82,0.7277,123.17
Darus Salam,2019-12-06,2019,12,,57.19,0.724,123.69
Darus Salam,2019-12-07,2019,12,,62.13,0.7203,127.54
Darus Salam,2019-12-08,2019,12,,139.28,0.7166,134.66
Darus Salam,2019-12-09,2019,12,,200.84,0.713,141.54
Darus Salam,2019-12-10,2019,12,,136.36,0.7093,145.46
Darus Salam,2019-12-11,2019,12,,151.72,0.7056,149.84
Darus Salam,2019-12-12,2019,12,,172.61,0.7019,154.12
Darus Salam,2019-12-13,2019,12,,251.46,0.6982,157.48
Darus Salam,2019-12-14,2019,12,,165.91,0.6946,156.14
Darus Salam,2019-12-15,2019,12,,159.24,0.6909,154.31
Darus Salam,2019-12-16,2019,12,,117.4,0.6872,152.23
Darus Salam,2019-12-17,2019,12,,132.67,0.6835,151.89
Darus Salam,2019-12-18,2019,12,,152.64,0.6798,152.52
Darus Salam,2019-12-19,2019,12,,131.84,0.6762,153.14
Darus Salam,2019-12-20,2019,12,,153.24,0.6725,154.82
Darus Salam,2019-12-21,2019,12,,140.38,0.6688,156.59
Darus Salam,2019-12-22,2019,12,,110.63,0.6651,159.16
Darus Salam,2019-12-23,2019,12,,131.5,0.6614,164.16
Darus Salam,2019-12-24,2019,12,,211.0,0.6578,170.8
Darus Salam,2019-12-25,2019,12,,219.83,0.6541,175.42
Darus Salam,2019-12-26,2019,12,,285.42,0.6504,177.82
Darus Salam,2019-12-27,2019,12,,230.63,0.6467,174.85
Darus Salam,2019-12-28,2019,12,,148.27,0.643,169.08
Darus Salam,2019-12-29,2019,12,,159.71,0.6394,164.36
Darus Salam,2019-12-30,2019,12,,,0.6357,159.87
Darus Salam,2019-12-31,2019,12,,185.41,0.632,155.37
Darus Salam,2020-01-01,2020,1,0.6758,124.1,0.6283,149.38
Darus Salam,2020-01-02,2020,1,0.5254,141.19,0.6223,144.65
Darus Salam,2020-01-03,2020,1,0.2864,61.19,0.6211,140.09
Darus Salam,2020-01-04,2020,1,,62.4,0.6366,139.48
Darus Salam,2020-01-05,2020,1,,112.04,0.6521,142.72
Darus Salam,2020-01-06,2020,1,0.6284,148.16,0.6676,147.5
Darus Salam,2020-01-07,2020,1,,165.04,0.6851,152.24
Darus Salam,2020-01-08,2020,1,0.6178,146.86,0.7026,156.34
Darus Salam,2020-01-09,2020,1,,172.26,0.7243,160.92
Darus Salam,2020-01-10,2020,1,0.8605,144.97,0.746,164.93
Darus Salam,2020-01-11,2020,1,,168.24,0.762,169.94
Darus Salam,2020-01-12,2020,1,,156.76,0.778,175.03
Darus Salam,2020-01-13,2020,1,0.9672,212.2,0.794,181.04
Darus Salam,2020-01-14,2020,1,0.9028,240.53,0.8014,185.49
Darus Salam,2020-01-15,2020,1,0.6897,239.89,0.8036,187.18
Darus Salam,2020-01-16,2020,1,0.7184,226.83,0.8116,186.24
Darus Salam,2020-01-17,2020,1,0.4372,127.63,0.8242,183.27
Darus Salam,2020-01-18,2020,1,0.4211,185.19,0.8562,183.09
Darus Salam,2020-01-19,2020,1,1.0836,198.18,0.9099,182.79
Darus Salam,2020-01-20,2020,1,1.235,137.51,0.955,181.73
Darus Salam,2020-01-21,2020,1,0.4912,141.31,0.986,182.88
Darus Salam,2020-01-22,2020,1,0.5423,157.61,1.0418,186.11
Darus Salam,2020-01-23,2020,1,1.9328,183.9,1.1226,190.76
Darus Salam,2020-01-24,2020,1,1.3699,216.97,1.1629,195.76
Darus Salam,2020-01-25,2020,1,1.0372,182.87,1.1928,199.7
Darus Salam,2020-01-26,2020,1,,203.78,1.2305,204.48
Darus Salam,2020-01-27,2020,1,1.9241,258.73,1.2682,209.29
Darus Salam,2020-01-28,2020,1,1.5411,284.86,1.2731,211.63
Darus Salam,2020-01-29,2020,1,,273.04,1.2645,210.31
Darus Salam,2020-01-30,2020,1,,291.2,1.256,205.85
Darus Salam,2020-01-31,2020,1,2.6551,231.04,1.2475,197.12
Darus Salam,2020-02-01,2020,2,1.0493,124.83,1.1686,186.7
Darus Salam,2020-02-02,2020,2,0.8573,138.61,1.0957,179.38
Darus Salam,2020-02-03,2020,2,0.4536,156.51,1.0347,174.09
Darus Salam,2020-02-04,2020,2,0.6711,155.83,1.0028,169.68
Darus Salam,2020-02-05,2020,2,1.1378,118.97,0.9874,165.96
Darus Salam,2020-02-06,2020,2,0.9332,168.55,0.9645,164.59
Darus Salam,2020-02-07,2020,2,1.0466,139.39,0.9432,163.02
Darus Salam,2020-02-08,2020,2,,132.86,0.9167,162.64
Darus Salam,2020-02-09,2020,2,0.1601,186.26,0.8902,163.74
Darus Salam,2020-02-10,2020,2,0.7459,127.01,0.9002,163.72
Darus Salam,2020-02-11,2020,2,0.7254,147.08,0.9179,165.53
Darus Salam,2020-02-12,2020,2,0.793,138.41,0.9453,168.27
Darus Salam,2020-02-13,2020,2,0.6116,170.82,0.9803,172.5
Darus Salam,2020-02-14,2020,2,1.3984,220.48,1.0337,176.81
Darus Salam,2020-02-15,2020,2,1.1706,130.55,1.0688,178.94
Darus Salam,2020-02-16,2020,2,1.9159,182.72,1.0989,183.49
Darus Salam,2020-02-17,2020,2,1.2713,215.24,1.0881,188.08
Darus Salam,2020-02-18,2020,2,1.5632,256.7,1.0682,191.31
Darus Salam,2020-02-19,2020,2,1.1879,223.05,1.0235,191.27
Darus Salam,2020-02-20,2020,2,,211.55,0.9706,189.65
Darus Salam,2020-02-21,2020,2,0.8148,218.46,0.9177,186.92
Darus Salam,2020-02-22,2020,2,0.5323,188.62,0.87,182.62
Darus Salam,2020-02-23,2020,2,0.662,157.44,0.8391,178.02
Darus Salam,2020-02-24,2020,2,,211.34,0.8171,174.45
Darus Salam,2020-02-25,2020,2,,211.78,0.7951,169.04
Darus Salam,2020-02-26,2020,2,,154.25,0.7731,161.49
Darus Salam,2020-02-27,2020,2,,138.14,0.7511,154.3
Darus Salam,2020-02-28,2020,2,0.3975,124.94,0.7291,147.91
Darus Salam,2020-02-29,2020,2,0.2864,113.62,0.7236,142.68
Darus Salam,2020-03-01,2020,3,0.6427,160.89,0.7401,138.9
Darus Salam,2020-03-02,2020,3,1.2979,132.97,0.7614,134.02
Darus Salam,2020-03-03,2020,3,0.4822,139.62,0.7558,129.19
Darus Salam,2020-03-04,2020,3,1.2787,107.61,0.764,123.84
Darus Salam,2020-03-05,2020,3,0.6975,84.12,0.7464,119.3
Darus Salam,2020-03-06,2020,3,0.7491,93.52,0.7313,116.52
Darus Salam,2020-03-07,2020,3,,107.26,0.7153,114.9
Darus Salam,2020-03-08,2020,3,,135.74,0.6992,113.65
Darus Salam,2020-03-09,2020,3,0.6713,92.43,0.6832,111.3
Darus Salam,2020-03-10,2020,3,0.418,125.58,0.6678,109.89
Darus Salam,2020-03-11,2020,3,0.6503,115.73,0.6648,107.7
Darus Salam,2020-03-12,2020,3,0.8045,114.07,0.6626,105.11
Darus Salam,2020-03-13,2020,3,0.6879,104.83,0.6533,102.06
Darus Salam,2020-03-14,2020,3,0.623,71.44,0.6423,98.88
Darus Salam,2020-03-15,2020,3,0.2271,54.99,0.6322,97.08
Darus Salam,2020-03-16,2020,3,,79.35,0.6424,97.37
Darus Salam,2020-03-17,2020,3,0.8535,84.58,0.6526,98.57
Darus Salam,2020-03-18,2020,3,0.8982,74.38,0.6527,100.47
Darus Salam,2020-03-19,2020,3,0.381,,0.6405,103.67
Darus Salam,2020-03-20,2020,3,,138.9,0.6414,106.87
Darus Salam,2020-03-21,2020,3,,226.28,0.6422,108.47
Darus Salam,2020-03-22,2020,3,,52.54,0.643,104.18
Darus Salam,2020-03-23,2020,3,,69.27,0.6439,102.47
Darus Salam,2020-03-24,2020,3,0.8305,145.93,0.6447,102.43
Darus Salam,2020-03-25,2020,3,0.7602,121.62,0.6363,100.2
Darus Salam,2020-03-26,2020,3,1.1124,98.59,0.6216,96.91
